Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1
16,16,0.2,0.001,0.0,0.6193103448275863,0.6598393368645086,0.7222222222222222,0.6738441680883541
16,16,0.2,0.001,0.0001,0.5714942528735631,0.6010801834331245,0.7686274509803921,0.6679791070762342
16,16,0.2,0.0005,0.0,0.5514942528735632,0.5928787878787879,0.7098039215686275,0.6327541570681702
16,16,0.2,0.0005,0.0001,0.6126436781609195,0.6561938061938062,0.6862745098039216,0.6640110032979303
16,16,0.3,0.001,0.0,0.5845977011494253,0.641978021978022,0.6745098039215687,0.6452470374371903
16,16,0.3,0.001,0.0001,0.5788505747126437,0.6347818847818848,0.6869281045751634,0.6418263607737292
16,16,0.3,0.0005,0.0,0.6124137931034482,0.6584275907159203,0.6986928104575164,0.6723486134691568
16,16,0.3,0.0005,0.0001,0.5643678160919541,0.6156863506863507,0.6980392156862746,0.6446846846846847
16,16,0.4,0.001,0.0,0.5848275862068966,0.6466666666666666,0.6392156862745098,0.6401671408250356
16,16,0.4,0.001,0.0001,0.5790804597701149,0.7203463203463204,0.5568627450980392,0.5721794871794872
16,16,0.4,0.0005,0.0,0.6193103448275862,0.6496358203200309,0.7679738562091503,0.6963074352548035
16,16,0.4,0.0005,0.0001,0.5924137931034482,0.6247474747474747,0.7444444444444446,0.6759418630150338
16,16,0.5,0.001,0.0,0.6395402298850575,0.6660275689223057,0.757516339869281,0.7036043124162715
16,16,0.5,0.001,0.0001,0.5990804597701149,0.659118920295391,0.6745098039215687,0.6620740537301508
16,16,0.5,0.0005,0.0,0.6324137931034481,0.6613132832080202,0.7679738562091504,0.7043873123669389
16,16,0.5,0.0005,0.0001,0.6124137931034482,0.6490562374315234,0.7444444444444445,0.6903601068235214
16,32,0.2,0.001,0.0,0.5979310344827586,0.654047619047619,0.7098039215686274,0.6704001554001554
16,32,0.2,0.001,0.0001,0.6331034482758621,0.689024309024309,0.6856209150326797,0.680921052631579
16,32,0.2,0.0005,0.0,0.6055172413793104,0.6516392182696531,0.7098039215686274,0.6748051948051949
16,32,0.2,0.0005,0.0001,0.6262068965517241,0.675513784461153,0.6980392156862745,0.6848409923409924
16,32,0.3,0.001,0.0,0.6062068965517241,0.650018315018315,0.7339869281045751,0.672754243331907
16,32,0.3,0.001,0.0001,0.5995402298850575,0.6416968995916366,0.7215686274509803,0.6734233018443545
16,32,0.3,0.0005,0.0,0.565287356321839,0.6128571428571429,0.7222222222222222,0.6528347585598425
16,32,0.3,0.0005,0.0001,0.612183908045977,0.6467676767676769,0.7333333333333332,0.6844790119790118
16,32,0.4,0.001,0.0,0.612183908045977,0.6781635031635032,0.6620915032679738,0.6565803919440751
