,precision,recall,f1-score,support
disengaged,0.53125,0.5151515151515151,0.5230769230769231,33.0
engaged,0.6595744680851063,0.6739130434782609,0.6666666666666666,46.0
accuracy,0.6075949367088608,0.6075949367088608,0.6075949367088608,0.6075949367088608
macro avg,0.5954122340425532,0.594532279314888,0.5948717948717949,79.0
weighted avg,0.605970576353353,0.6075949367088608,0.606686140863356,79.0
