,precision,recall,f1-score,support
disengaged,0.6764705882352942,0.6764705882352942,0.6764705882352942,34.0
engaged,0.7027027027027027,0.7027027027027027,0.7027027027027027,37.0
accuracy,0.6901408450704225,0.6901408450704225,0.6901408450704225,0.6901408450704225
macro avg,0.6895866454689985,0.6895866454689985,0.6895866454689985,71.0
weighted avg,0.6901408450704225,0.6901408450704225,0.6901408450704225,71.0
