,precision,recall,f1-score,support
disengaged,0.5714285714285714,0.38095238095238093,0.45714285714285713,42.0
engaged,0.6119402985074627,0.7735849056603774,0.6833333333333333,53.0
accuracy,0.6,0.6,0.6,0.6
macro avg,0.591684434968017,0.5772686433063792,0.5702380952380952,95.0
weighted avg,0.5940298507462686,0.6,0.5833333333333334,95.0
