,precision,recall,f1-score,support
disengaged,0.6666666666666666,0.25,0.36363636363636365,48.0
engaged,0.5384615384615384,0.875,0.6666666666666666,48.0
accuracy,0.5625,0.5625,0.5625,0.5625
macro avg,0.6025641025641025,0.5625,0.5151515151515151,96.0
weighted avg,0.6025641025641025,0.5625,0.5151515151515151,96.0
