F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,start_time,end_time,label
39.457214,0.11604037,38.528614,39.110153,41.054775,2.5261612,162.90959,107.892044,118.753685,48.755096,0.35232824,0.44258758,0.1915462,0.37875155,0.47185263,0.28030643,6.629966,9.152548,5.879732,9.600936,0.088227026,0.8307595,16.228178,0.39860433,-4.8131456,-1.0689816,-11.166253,-0.7489373,-11.646338,-1.1442739,0.059041627,1.3979851,1.1198809,0.45083347,4.6122084,0.75218207,11.913643,0.85120255,26.0919,0.26726645,883.98047,0.26239452,1246.5641,0.1573207,-112.20025,-0.8383854,1876.3969,0.13587357,1233.8757,0.21679012,-105.40817,-0.8760394,2901.6003,0.10238788,1001.4798,0.36030456,-108.6443,-0.8204311,-9.194325,-0.7199738,22.401829,0.29572377,0.0483705,0.42293108,-0.0076306714,-1.5962858,0.11326074,0.5024356,18.854052,0.2523542,-6.229486,-0.82808757,-15.412365,-0.49241745,-20.95341,-0.498304,-4.8061957,16.397902,0.018963803,0.009366609,0.06663689,2.793296,2.2988505,0.2075,0.07562242,0.2075,0.2273076,-34.24804,0.0,1.8,disengaged
38.339775,0.059982322,35.887592,38.03616,40.701405,4.8138123,102.455444,172.37077,31.2952,24.169792,0.20918703,0.45726734,0.13721088,0.1760795,0.27122504,0.13401416,2.366021,1.8584418,1.171859,0.9310783,0.043499496,0.8405,17.607386,0.41218466,-6.2023425,-1.0035821,-8.178775,-1.0064853,2.719583,4.2622986,0.016793353,0.69078773,1.3464504,0.36632237,5.909362,0.54474235,-1.623352,-5.5797563,19.803427,0.6156012,698.5518,0.2208606,1389.2598,0.21302785,-162.1747,-0.4768395,1642.864,0.08451592,1088.8259,0.19861695,-160.17448,-0.48067176,2781.302,0.07029719,971.1046,0.44820228,-162.6188,-0.44485918,-9.070415,-0.7028102,24.46444,0.29164892,0.015254191,1.1673023,-0.008925321,-1.8724699,0.08760405,0.5875365,23.845621,0.2802744,-7.879224,-0.93031603,-14.329751,-0.82663107,-9.851933,-1.3765377,-4.5225554,17.239008,-0.0030110187,0.004607604,0.03191205,2.6467204,0.92592597,0.21875,0.24415351,0.84125,0.69122064,-41.23467,1.833333,10.533333,engaged
32.773632,0.04269904,31.665695,31.981855,34.484524,2.8188286,0.0,0.0,-0.32414973,0.0,0.16763088,0.50364953,0.11722033,0.13979849,0.24549928,0.12827896,1.917418,1.2137815,0.44766665,0.35933825,0.03452853,0.6744248,20.777645,0.2843118,-6.0546165,-0.89096963,-4.5533085,-1.3543167,4.5946403,3.3409345,0.021400856,0.6623265,1.765631,0.36082697,4.858759,0.29707837,4.41194,1.8077719,20.41225,0.26904592,824.6537,0.13212243,1387.4315,0.13034545,-183.61508,-0.28209418,1775.6085,0.078844614,917.2203,0.1991183,-184.16307,-0.27371818,2933.381,0.05377941,898.3312,0.3905658,-184.30066,-0.2701131,-8.853851,-0.32783043,17.962639,0.100914724,0.037701946,0.470241,-0.019721784,-0.2585035,0.04374768,0.16833507,18.61701,0.073358975,1.4348286,3.1075413,3.250998,2.8417327,-13.899182,-0.6368935,-6.1910467,19.383045,0.0016088805,0.004065571,0.034462478,3.1007752,1.6129032,0.044999998,0.015,0.555,0.325,-44.96214,10.566667,11.866667,disengaged
35.592915,0.06671586,34.203407,35.661198,37.445137,3.2417297,63.442142,57.19555,17.540583,4.0815306,0.33611125,0.592288,0.16708766,0.26775992,0.5075691,0.3404814,4.2884684,3.3064272,3.5155613,3.0981028,0.11066084,1.0833701,19.64695,0.44568497,-3.8362267,-2.0064144,-9.544974,-0.8906825,-0.4824296,-30.271265,0.015512167,0.76357627,1.1900878,0.5134097,7.4967566,0.4797818,8.810573,1.1508675,31.296238,0.2548466,772.80475,0.24514133,1364.5782,0.14010169,-151.99333,-0.5450003,1811.8645,0.13523695,1130.7217,0.18736568,-150.93123,-0.52061003,2899.244,0.080856055,937.9899,0.21283256,-153.13985,-0.49023068,-14.407646,-0.46415946,27.445984,0.23257893,0.058830835,0.3599791,-0.020415284,-0.59477794,0.24127758,0.54468095,28.815084,0.20965272,2.053337,4.03464,-10.005266,-1.220393,-17.820127,-0.6237458,-3.397605,16.05245,0.00648304,0.004976132,0.060602743,1.9277108,1.4634147,0.17833334,0.08193832,0.48166665,0.6078765,-30.61171,11.9,16.066667,engaged
36.78779,0.053773217,35.47611,36.500465,38.51781,3.0417023,88.95563,116.447495,20.68878,13.904058,0.45926085,0.42549762,0.2778414,0.45110282,0.61858875,0.34074736,5.2036967,3.7361734,3.043089,1.5950465,0.19196,0.69576657,25.833311,0.36628515,5.5340886,1.6861057,-11.793359,-0.8542546,-5.758701,-2.4153411,0.022715941,1.0168657,1.2774498,0.5132814,7.7734838,0.382559,11.112516,1.0427927,34.12452,0.27683052,788.2726,0.22436005,1408.8461,0.16277823,-83.86974,-1.0728812,1830.6267,0.11616617,1214.106,0.28018725,-85.25374,-0.95775455,2964.6377,0.08582275,1049.0713,0.25197405,-91.63554,-0.84021604,-15.005087,-0.5107393,29.461815,0.23430158,0.059439227,0.30831513,-0.019526962,-0.7038765,0.25260428,0.49338523,30.254623,0.2210964,5.3311195,1.7860943,-12.759291,-0.82304025,-11.713652,-0.9995111,-7.5837064,19.941336,0.023450827,-0.0024639533,0.08420358,4.336735,2.5906737,0.24,0.14106736,0.1575,0.18505068,-27.026583,16.1,20.033333,disengaged
36.679317,0.10909426,34.77978,35.95044,38.4929,3.7131195,294.8754,313.98557,46.857544,33.75991,0.45436788,0.7698755,0.22813122,0.35995722,0.59254,0.3644088,5.677808,4.46177,3.5261116,3.0176878,0.17687859,1.077077,24.064178,0.38305634,3.8318858,2.4667814,-10.428538,-1.0216831,-6.4949455,-2.232036,0.022739774,1.4688736,1.1930575,0.56835407,7.4621043,0.47508696,9.263824,1.216085,32.83677,0.28806117,779.38947,0.21903639,1369.35,0.16806026,-108.89569,-0.8590822,1788.5342,0.11604989,1126.5432,0.24258648,-110.686424,-0.78332573,2937.753,0.08441638,938.6328,0.31396148,-115.91142,-0.7015994,-14.731093,-0.52512145,28.27445,0.273658,0.050552115,0.40475038,-0.018193422,-0.75789136,0.24572963,0.888337,28.7414,0.25978565,5.864322,1.8317968,-11.609231,-1.116185,-13.844857,-1.0894488,-7.590484,19.703463,0.01906485,-0.004052464,0.10991833,2.1362586,2.3161552,0.20674999,0.19752704,0.205,0.28469282,-25.842201,20.066667,37.4,engaged
30.086864,0.08308064,29.612108,29.94099,30.209896,0.59778786,1054.5114,130.27429,22.715126,18.467201,0.296245,0.6582884,0.17088991,0.22592735,0.39827862,0.22738871,3.1601026,2.0382085,1.8862379,1.7649657,0.095078714,1.0454125,21.039183,0.46345094,6.321233,0.9854964,-3.8016298,-2.5275369,4.6217747,1.7470887,0.024053728,1.8042879,1.2135218,0.5479665,5.848967,0.38495034,1.7319548,6.538148,22.859426,0.6688983,795.45123,0.21681343,1336.9456,0.1466868,-145.02979,-0.5708348,1791.8687,0.063976586,1057.065,0.15230256,-148.24481,-0.52567875,2886.9585,0.070255175,1026.2861,0.5217044,-150.89531,-0.49124727,-15.932959,-0.3088154,28.718287,0.18696189,0.01858431,1.0717183,-0.012112995,-1.133131,0.13415392,0.70781994,28.737694,0.21946843,10.119714,0.47517604,2.5742583,3.4861195,4.187096,1.5457096,-8.798715,20.360428,0.011066248,-0.0011589021,0.08343268,2.6415095,1.923077,0.146,0.10707007,0.29333332,0.23242679,-32.759655,37.433333,40.1,disengaged
36.739017,0.116355,34.75438,37.130215,40.966503,6.212124,60.808308,31.58439,-15.5811825,22.054974,0.17736615,0.40255806,0.12922305,0.15558174,0.20731267,0.078089625,2.0930495,2.0179262,1.3494033,1.5711242,0.040575646,1.1206057,21.55617,0.28927594,-3.929267,-1.6688701,-5.471981,-1.0252018,2.17368,4.3737826,0.025263589,0.9498726,0.8546945,0.47286668,7.7332425,0.27420273,8.45183,0.7523014,29.212322,0.21650733,832.43604,0.1331645,1329.0432,0.1409401,-193.01646,-0.19177817,1808.7516,0.072678246,1017.78735,0.12666978,-192.84619,-0.18807079,2957.701,0.055822276,793.96954,0.41900066,-193.23703,-0.17855214,-15.204302,-0.34138438,25.237833,0.24141903,0.024406156,0.71234936,-0.012166686,-1.2155489,0.07607183,0.33116555,25.727951,0.15685217,10.27685,0.77094805,-0.702225,-5.624737,-8.249913,-1.4519153,-7.453105,18.649952,0.006546688,-0.0024234727,0.038973007,1.6938112,0.19607843,0.22666666,0.22954062,3.6374998,4.6205864,-42.92232,40.133333,55.5,engaged
36.169743,0.095043905,34.04674,35.870255,39.546936,5.5001945,201.48105,140.00734,43.875412,28.025122,0.3993009,0.3708778,0.28954658,0.33004284,0.5424228,0.2528762,4.2194786,4.531211,3.1538591,1.4949243,0.15789253,0.88359326,23.864594,0.31042632,1.3475419,5.5302615,-6.7710133,-1.3826429,-6.4106383,-1.7149425,0.028428098,0.9722029,1.3139049,0.47935373,7.36062,0.47544873,7.0898323,1.1134064,31.43597,0.17718382,879.981,0.14866728,1376.9414,0.1699416,-145.356,-0.56688344,1870.6721,0.10809776,1212.149,0.2543377,-147.42201,-0.52055824,2967.1987,0.08275873,943.5024,0.24269286,-150.03036,-0.48692608,-17.504835,-0.4203822,30.303923,0.21940847,0.04278859,0.39463207,-0.02159616,-0.46675962,0.2583277,0.6993586,30.464659,0.16244517,6.512133,1.1490936,-7.190655,-1.5751463,-12.411973,-0.8691137,-8.515864,18.128172,0.024052398,-0.01114267,0.117503434,3.3057854,2.5316458,0.11,0.059721578,0.22571428,0.22276554,-28.180326,55.533333,57.966667,disengaged
36.478092,0.067970216,35.642517,36.549072,38.20953,2.5670128,85.27468,74.069305,27.340282,31.697655,0.37728453,0.4510888,0.21777874,0.3649315,0.51373595,0.2959572,3.0068579,1.6987387,2.1348002,1.1839466,0.14378068,0.7901665,24.6631,0.40593907,8.033612,1.3177346,-6.956931,-1.4279845,-8.531938,-1.5057492,0.021887142,1.5766517,1.0391567,0.5602108,8.955428,0.36882865,10.876189,0.9051557,32.56686,0.5775449,758.0415,0.22293988,1379.1534,0.14456387,-96.69288,-0.9563,1819.8877,0.12174346,1174.8119,0.22381134,-100.62167,-0.83322054,2928.3252,0.08195144,939.7378,0.27916387,-105.08491,-0.7608139,-18.240627,-0.45797887,30.29423,0.23655687,0.06099012,0.27673084,-0.021107294,-0.72526,0.19747588,0.5678265,30.021935,0.22168186,11.620797,0.9186394,-7.2885733,-1.550862,-15.02401,-0.8088135,-8.654351,18.035543,0.021482632,-0.0028770524,0.07232539,2.9139073,1.7356476,0.32307693,0.16940549,0.23307692,0.2689691,-27.899378,58.0,65.566667,engaged
