,precision,recall,f1-score,support
disengaged,0.42857142857142855,0.43902439024390244,0.43373493975903615,41.0
engaged,0.5660377358490566,0.5555555555555556,0.5607476635514018,54.0
accuracy,0.5052631578947369,0.5052631578947369,0.5052631578947369,0.5052631578947369
macro avg,0.49730458221024254,0.497289972899729,0.49724130165521896,95.0
weighted avg,0.5067101716555539,0.5052631578947369,0.5059316459146966,95.0
