F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,participant,session,clip_id,speaker,start_time,end_time,label,speech_duration
36.776825,0.14914934,34.62307,36.225353,37.898315,3.2752457,257.64673,212.5066,150.23335,125.85136,0.40209556,0.750788,0.12370585,0.34119806,0.6947414,0.57103556,7.467562,5.1990523,5.199864,4.160986,0.21900278,1.1434544,20.040054,1.0994798,13.950714,1.0661696,4.3578124,3.668628,-7.6886272,-1.840168,0.029227827,1.7215796,1.2570033,0.7942411,8.791335,0.46156996,13.708105,0.87204164,34.202347,0.3912773,731.17737,0.2676832,1337.048,0.2029286,-86.864876,-0.9832106,1847.5155,0.11702964,1132.3894,0.23378031,-91.80664,-0.8178583,2947.9043,0.07421116,985.048,0.32986572,-94.27683,-0.7632634,-19.835852,-0.68187773,30.530836,0.45344448,0.06340481,0.2890789,-0.017367583,-1.0602729,0.30583158,0.8811535,29.35165,0.5413302,15.804288,0.8968046,5.9430895,2.9615395,-13.024422,-0.97929937,-2.4400065,12.016176,0.039954834,0.017286887,0.058780633,3.9881833,3.4277198,0.18173914,0.17038709,0.09454545,0.09680004,-23.238829,7,8,0,speaker_0,0.0,7.466667,engaged,6.786625
36.62438,0.063687705,35.327038,36.69276,38.461155,3.1341171,173.80905,224.62163,24.558155,16.868893,0.4560875,0.5644999,0.19316666,0.46157074,0.6795099,0.4863432,6.717678,2.5762832,1.7119309,1.677376,0.26603234,0.6516169,32.679806,0.36702964,21.993555,0.3412572,9.451416,1.4167098,-8.710327,-1.4503103,0.029200405,2.140071,1.02686,0.8428025,10.825003,0.28570056,16.988459,0.37651417,39.649063,0.22272348,798.4301,0.24190217,1534.9377,0.20969221,-48.458546,-1.1036657,1880.507,0.12043944,1226.5203,0.21564825,-59.51823,-0.75935453,3040.118,0.068303555,1065.5051,0.24766138,-65.81467,-0.64114434,-26.815289,-0.36227244,38.257763,0.27238527,0.052164063,0.29458842,-0.025080753,-0.5882239,0.29538757,0.57122463,34.831554,0.29637632,21.604876,0.371718,8.140196,1.6756907,-10.450196,-1.227361,-18.78231,27.225698,0.033207282,-0.005063002,0.08861271,3.6697247,3.8834953,0.2175,0.114972815,0.04,0.01,-20.151175,7,8,1,speaker_0,7.5,8.6,disengaged,1.1
39.049637,0.09756627,36.76393,39.009113,42.726482,5.962551,190.02219,92.234215,80.0055,113.430214,0.3092791,0.9671509,0.024762813,0.20199071,0.5600629,0.5353001,6.2153296,4.2673025,2.839801,1.7889615,0.12391426,1.325005,13.725637,1.4568571,2.5915298,5.3417535,-7.9370184,-2.273051,-11.144811,-1.5470403,0.028570643,1.7439996,1.2900269,0.8781641,8.818589,0.48509088,5.8164,1.6420243,29.332537,0.32373086,790.42523,0.22341536,1332.8307,0.17260654,-113.32944,-0.8252447,1810.3372,0.13243826,1149.5775,0.27559215,-112.81741,-0.77312994,2911.2588,0.08163246,983.6328,0.22415847,-117.98703,-0.69379324,-13.029336,-0.74982864,28.860088,0.3539729,0.05662106,0.35920343,-0.016865665,-1.4757204,0.22193517,0.8347888,25.693472,0.43521357,-0.6375231,-22.093504,-15.434538,-1.1686102,-22.394379,-0.74979126,-1.5139184,10.956868,0.031548098,0.016841559,0.033000823,2.474227,1.8750001,0.2522222,0.14664982,0.26,0.1837873,-29.076563,7,8,2,speaker_2,8.633333,16.3,engaged,4.865
37.633156,0.11204663,35.213528,37.086246,39.184868,3.9713402,159.00471,210.03705,60.271873,70.32578,0.38089854,0.88749313,0.07707031,0.3145931,0.6312531,0.5541828,6.697268,3.2701342,4.489711,2.841132,0.13057184,1.0068083,16.328976,1.0750169,4.720823,3.0518312,3.4032443,5.2034345,-16.543356,-1.0727015,0.023952505,1.3556881,1.1238868,0.7503217,8.438529,0.46948424,1.3516377,9.795263,20.424143,0.5803518,719.5439,0.25069052,1319.4801,0.16713642,-78.37297,-1.1546905,1814.8408,0.11383404,984.64655,0.36667213,-81.70952,-1.0009118,2850.6096,0.07857211,910.76794,0.37263438,-83.32073,-0.9571213,-14.730674,-0.6448753,23.761868,0.4885799,0.0574345,0.3607642,-0.021913432,-0.75991523,0.166759,0.7525284,22.180721,0.60596377,3.091314,4.87808,3.876328,4.8685517,-23.26858,-0.6659133,-4.977428,12.895591,0.03957553,0.011187675,0.052404866,3.2384691,2.1847072,0.29545453,0.35050258,0.14666666,0.12593774,-28.48844,7,8,4,speaker_4,17.833333,90.166667,engaged,10.2066875
37.6829,0.09187905,35.315765,37.94049,39.898754,4.5829887,102.64653,97.92645,72.27885,89.93455,0.46579888,0.76140255,0.1182134,0.40398663,0.78112483,0.6629114,7.7545767,4.8036885,5.266312,3.2827399,0.16114141,0.924358,18.579288,0.8866463,3.3956275,3.6935616,-1.8955808,-8.789166,-19.912037,-0.8765379,0.022879535,1.5618546,1.0612106,0.81426316,8.545615,0.48097733,0.17615427,80.979706,21.214674,0.5730655,729.45514,0.24789861,1301.4751,0.16098885,-63.061543,-1.3533797,1797.4283,0.12125662,998.972,0.36165828,-67.851036,-1.1138244,2877.6907,0.08340799,885.8117,0.43991563,-71.898186,-1.0175867,-14.839534,-0.51173586,25.290308,0.3755414,0.055270318,0.32756183,-0.026900366,-0.6136035,0.20134912,0.7120909,24.36705,0.45322818,2.363216,5.503989,-2.5846267,-6.842752,-25.484102,-0.6044085,-3.0609825,11.177986,0.03869306,0.010272647,0.04889734,3.3813748,2.279044,0.31439024,0.18982723,0.11694445,0.113744825,-26.700684,7,8,4,speaker_1,17.833333,90.166667,engaged,18.05
39.37073,0.06925855,37.449036,38.831196,41.175945,3.7269096,79.699905,92.79574,34.263138,38.7254,0.3197046,0.8734744,0.033661786,0.29382834,0.55245334,0.51879156,5.2195625,3.47002,2.847164,2.3862612,0.10511024,1.3203926,18.123507,0.9063149,1.723581,7.3453083,-1.2985874,-12.113219,-16.716661,-1.0421869,0.019641463,1.6001848,0.8529854,0.94870186,10.565672,0.39194608,8.9689665,1.3032753,30.477955,0.373587,729.2143,0.23974437,1305.4644,0.17589459,-86.86292,-1.0630322,1799.8436,0.119657815,1008.04364,0.33160707,-90.37052,-0.9114147,2899.5117,0.07543492,887.2278,0.3722313,-95.13063,-0.8264594,-17.078718,-0.5413016,28.836685,0.3832936,0.06081178,0.36528006,-0.02269067,-0.8533596,0.1383251,0.8848609,27.051575,0.40391243,2.795365,4.6002216,-4.5790486,-3.4545236,-23.90892,-0.64325243,-1.6611915,10.80358,0.04178054,0.01795916,0.03346014,2.3350255,1.6343207,0.37812498,0.34729704,0.22866666,0.11774926,-29.18339,7,8,4,speaker_2,17.833333,90.166667,engaged,9.865
36.379105,0.11295324,34.65162,36.417854,38.259018,3.607399,463.60626,583.96686,86.09521,131.57094,0.42569286,0.7595568,0.10245022,0.39289892,0.7017572,0.59930694,7.3909845,4.5985518,5.0460567,3.5019548,0.25031435,1.059537,24.91181,0.8302831,17.660982,0.75538975,3.9735208,3.7725117,-8.164705,-1.8495768,0.025882162,2.1398456,1.1756078,0.8018868,9.8226595,0.3845568,15.036368,0.8206917,37.92379,0.3397367,723.2154,0.2658675,1411.1937,0.18068674,-77.981476,-1.0517707,1836.8151,0.124306984,1174.3762,0.25452018,-84.955894,-0.8455978,2961.769,0.07648487,1048.8862,0.30371937,-89.11757,-0.7704607,-23.305367,-0.50522584,35.546253,0.34291202,0.06307924,0.34210286,-0.0208136,-0.80968684,0.3266298,0.83024687,33.414288,0.3968786,18.933483,0.70327,5.2241364,2.9814997,-12.707568,-1.1107336,-7.6191773,15.809486,0.032526687,0.014191935,0.06693325,3.4424853,2.2727273,0.30185184,0.24777585,0.14904761,0.15058316,-21.454786,7,8,4,speaker_0,17.833333,90.166667,engaged,23.831625
36.05988,0.06430717,34.090385,35.701782,39.317276,5.2268906,121.546684,148.56549,20.755072,14.153299,0.23458233,0.9113993,0.014780818,0.17874928,0.4387524,0.4239716,4.213981,1.6947991,5.731606,3.8595936,0.12692676,1.0522817,12.789198,1.4367387,12.604178,1.4058894,-1.7163701,-9.086785,-4.1605277,-3.2313843,0.026899243,0.7888811,1.790798,0.8126752,6.2283998,0.61331886,10.513806,0.8893368,35.789623,0.22502318,729.577,0.20371722,1448.6687,0.19350938,-121.95992,-0.7078731,1880.0599,0.082143374,1092.1803,0.24141318,-123.98245,-0.63024914,2954.8857,0.07369523,1034.1205,0.21170525,-126.327415,-0.5986923,-20.31327,-0.52801627,28.720783,0.44213653,0.06792177,0.2727482,-0.021379951,-0.8792389,0.23755664,0.52669585,25.696917,0.6588061,20.59732,0.71903896,5.9112225,2.623236,-14.090423,-0.80751586,-2.4364328,13.160399,0.039119873,0.024613535,0.03615952,4.2016807,4.424779,0.094,0.047159303,0.1425,0.18362665,-28.919304,7,8,5,speaker_0,90.2,91.4,disengaged,1.2
36.34696,0.1192568,34.80983,35.420853,36.257954,1.4481239,37.60671,18.924616,80.04514,101.92334,0.43478286,0.47789168,0.23392877,0.4326198,0.58997065,0.35604188,5.2785583,1.7979378,3.262747,1.4169015,0.2350084,0.796673,30.571999,0.60337913,19.15726,0.77209395,7.3725247,2.180623,-2.0679548,-5.412234,0.019536389,0.94655085,1.1355714,0.81000966,9.482484,0.38996428,16.896317,0.46076286,37.547665,0.33103645,726.4281,0.27099112,1497.2834,0.20543985,-49.7007,-1.2271119,1841.6702,0.10505256,1258.5214,0.30337295,-59.392483,-0.8630948,2950.8923,0.07995923,1119.992,0.2451858,-65.31288,-0.74800694,-23.1452,-0.54865944,34.685085,0.40832373,0.061890017,0.2589731,-0.014560203,-0.92657,0.26819423,0.70298845,34.263092,0.4326413,18.315348,0.84025687,8.470106,1.8399185,-4.470051,-2.192522,-11.346662,17.430508,0.027195742,0.0043760976,0.06910731,4.633205,3.5573123,0.23222221,0.1873071,0.048,0.016,-22.66874,7,8,6,speaker_0,91.433333,94.033333,engaged,2.6
36.359543,0.1024336,34.96595,36.965927,38.611107,3.6451569,89.38964,73.61681,341.02524,636.8501,0.35235053,0.7789915,0.09749787,0.29270303,0.5846428,0.48714495,6.5234222,4.159342,4.997672,2.821425,0.21414413,1.1636456,23.333033,0.6992997,14.270438,0.9223753,6.830336,1.9659032,-8.651347,-1.836608,0.0299258,1.8536459,1.4454403,0.7280254,9.071945,0.4083293,15.344429,0.7229959,36.757175,0.26568294,716.8064,0.2654905,1405.3348,0.15960285,-88.4649,-0.9434906,1825.653,0.112511575,1112.3809,0.26126724,-92.72662,-0.7894509,2940.195,0.07446156,974.2899,0.25951695,-96.676186,-0.72654057,-22.295147,-0.47869647,33.173965,0.34091604,0.05988872,0.3591264,-0.02354977,-0.6721633,0.28487444,0.96378046,29.410666,0.433722,18.550087,0.59878814,6.7919636,2.1017723,-13.51702,-1.1820365,-8.404746,18.344809,0.040378075,0.0090797385,0.08068602,4.7761197,3.6363637,0.17083333,0.10665039,0.13714285,0.18698467,-25.097063,7,8,7,speaker_0,94.066667,97.433333,disengaged,3.3666875
