,precision,recall,f1-score,support
disengaged,0.6,0.2647058823529412,0.3673469387755102,34.0
engaged,0.6153846153846154,0.8695652173913043,0.7207207207207207,46.0
accuracy,0.6125,0.6125,0.6125,0.6125
macro avg,0.6076923076923078,0.5671355498721228,0.5440338297481154,80.0
weighted avg,0.6088461538461539,0.6125,0.5705368633940062,80.0
