,precision,recall,f1-score,support
disengaged,0.5858585858585859,0.6236559139784946,0.6041666666666666,93.0
engaged,0.5930232558139535,0.5543478260869565,0.5730337078651685,92.0
accuracy,0.5891891891891892,0.5891891891891892,0.5891891891891892,0.5891891891891892
macro avg,0.5894409208362696,0.5890018700327255,0.5886001872659176,185.0
weighted avg,0.5894215568634174,0.5891891891891892,0.5886843303978134,185.0
