,precision,recall,f1-score,support
disengaged,0.6666666666666666,0.7804878048780488,0.7191011235955056,82.0
engaged,0.7272727272727273,0.6,0.6575342465753424,80.0
accuracy,0.691358024691358,0.691358024691358,0.691358024691358,0.691358024691358
macro avg,0.696969696969697,0.6902439024390243,0.688317685085424,162.0
weighted avg,0.6965955854844743,0.691358024691358,0.6886977275361658,162.0
