,precision,recall,f1-score,support
disengaged,0.6470588235294118,0.673469387755102,0.66,49.0
engaged,0.6444444444444445,0.6170212765957447,0.6304347826086957,47.0
accuracy,0.6458333333333334,0.6458333333333334,0.6458333333333334,0.6458333333333334
macro avg,0.6457516339869281,0.6452453321754233,0.6452173913043479,96.0
weighted avg,0.6457788671023965,0.6458333333333334,0.6455253623188406,96.0
