,precision,recall,f1-score,support
disengaged,0.39285714285714285,0.3235294117647059,0.3548387096774194,34.0
engaged,0.5490196078431373,0.6222222222222222,0.5833333333333334,45.0
accuracy,0.4936708860759494,0.4936708860759494,0.4936708860759494,0.4936708860759494
macro avg,0.47093837535014005,0.47287581699346404,0.46908602150537637,79.0
weighted avg,0.4818104456972663,0.4936708860759494,0.48499387505104125,79.0
