train_loss,val_loss
0.7035461664199829,0.6901097893714905
0.6748093962669373,0.6687185168266296
0.64910489320755,0.6504585146903992
0.6366950571537018,0.6363509297370911
0.6127297282218933,0.6235537528991699
0.5931677222251892,0.6118713617324829
0.5782652497291565,0.6015276908874512
0.522809162735939,0.5919638872146606
0.5393026173114777,0.5839772820472717
0.5328506231307983,0.5771579146385193
0.5274020135402679,0.5722550749778748
0.4860343486070633,0.5699267983436584
0.48415765166282654,0.569291889667511
0.40756575763225555,0.5702504515647888
0.4014122188091278,0.572907030582428
0.4051717221736908,0.5787439346313477
0.3574034571647644,0.5882073044776917
0.36794570088386536,0.5999274849891663
0.31964802742004395,0.6139194369316101
0.3178282380104065,0.630257248878479
0.32735154032707214,0.650948166847229
0.25900202989578247,0.6727320551872253
0.2666669338941574,0.6977559924125671
