speaker,speech_start,speech_end
SPEAKER_02,1.7353437500000002,2.25846875
SPEAKER_02,2.84909375,3.45659375
SPEAKER_02,7.92846875,11.539718750000002
SPEAKER_02,11.809718750000002,12.41721875
SPEAKER_02,12.957218750000003,15.066593750000003
SPEAKER_02,15.57284375,18.812843750000003
SPEAKER_02,19.11659375,21.512843750000002
SPEAKER_02,24.769718750000003,26.74409375
SPEAKER_02,27.33471875,31.469093750000003
SPEAKER_02,31.80659375,34.38846875
SPEAKER_02,34.67534375,40.19346875
SPEAKER_00,38.40471875,38.47221875
SPEAKER_02,40.81784375,43.90596875
SPEAKER_00,74.19659375,74.51721875
SPEAKER_02,80.49096875000001,80.74409375
SPEAKER_02,81.06471875000001,82.22909375
SPEAKER_02,82.53284375000001,84.18659375
SPEAKER_02,84.79409375,86.44784375
SPEAKER_02,87.05534375,91.84784375000001
SPEAKER_02,92.40471875,93.55221875000001
SPEAKER_02,94.14284375000001,98.32784375
SPEAKER_02,98.91846875,103.39034375
SPEAKER_02,122.29034375,125.56409375000001
SPEAKER_02,125.96909375000001,126.77909375
SPEAKER_02,127.45409375000001,132.06096875
SPEAKER_02,132.80346875,135.30096875
SPEAKER_02,135.77346875,136.58346875
SPEAKER_02,137.89971875,138.76034375
SPEAKER_02,139.28346875,140.26221875000002
SPEAKER_02,143.13096875000002,143.31659375
SPEAKER_02,145.45971875,148.31159375000001
SPEAKER_02,148.63221875000002,149.40846875
SPEAKER_02,154.15034375000002,154.60596875000002
SPEAKER_02,154.89284375,155.43284375000002
SPEAKER_02,156.27659375000002,158.84159375000002
SPEAKER_02,159.71909375,160.51221875000002
SPEAKER_02,161.42346875,162.65534375000001
SPEAKER_02,163.46534375000002,164.42721875
SPEAKER_02,166.19909375,167.56596875000002
SPEAKER_02,168.44346875000002,168.76409375
SPEAKER_02,169.59096875,176.62784375
SPEAKER_02,177.67409375,178.02846875
SPEAKER_02,181.97721875000002,182.33159375000002
SPEAKER_02,182.82096875000002,186.87096875
SPEAKER_02,187.25909375,189.14909375000002
SPEAKER_02,189.58784375000002,191.54534375
SPEAKER_02,192.33846875,195.62909375
SPEAKER_02,196.13534375,199.56096875
SPEAKER_02,214.69784375,215.28846875000002
SPEAKER_02,215.79471875000002,216.90846875000003
SPEAKER_02,217.81971875000002,223.33784375000002
SPEAKER_02,223.75971875000002,226.86471875
SPEAKER_02,229.96971875000003,230.02034375000002
SPEAKER_02,231.64034375000003,232.11284375000002
SPEAKER_02,233.64846875,234.32346875000002
SPEAKER_02,235.87596875000003,236.98971875
SPEAKER_02,237.96846875000003,238.15409375000002
SPEAKER_02,238.52534375000002,238.54221875000002
SPEAKER_00,238.54221875000002,238.55909375000002
SPEAKER_02,238.55909375000002,238.57596875000002
SPEAKER_00,238.57596875000002,240.87096875
SPEAKER_02,240.87096875,240.90471875000003
SPEAKER_00,242.13659375,242.38971875000001
SPEAKER_02,242.38971875000001,242.47409375
SPEAKER_02,242.59221875000003,242.81159375000001
SPEAKER_00,242.81159375000001,242.94659375
SPEAKER_02,242.94659375,244.17846875
SPEAKER_00,253.47659375,253.96596875000003
SPEAKER_02,253.96596875000003,254.03346875000003
SPEAKER_00,254.03346875000003,254.77596875
SPEAKER_02,254.77596875,255.06284375
SPEAKER_00,255.06284375,255.53534375
SPEAKER_02,255.97409375,255.99096875000004
SPEAKER_00,255.99096875000004,256.00784375
SPEAKER_02,256.00784375,256.02471875000003
SPEAKER_00,256.02471875000003,257.86409375
SPEAKER_02,258.16784375000003,262.94346875
SPEAKER_02,263.44971875000005,265.20471875000004
SPEAKER_02,268.74846875000003,269.27159375
SPEAKER_02,269.91284375000004,270.94221875
SPEAKER_02,272.73096875000005,274.57034375
SPEAKER_02,274.63784375,274.87409375000004
SPEAKER_02,275.29596875000004,275.59971875
SPEAKER_02,275.78534375000004,278.06346875
SPEAKER_02,279.14346875,281.99534375
SPEAKER_02,282.97409375,283.51409375000003
SPEAKER_02,284.18909375000004,284.62784375
SPEAKER_02,285.37034375,286.41659375
SPEAKER_02,287.17596875000004,287.36159375
SPEAKER_02,288.32346875,289.89284375
SPEAKER_02,292.49159375,292.77846875
SPEAKER_02,293.18346875000003,293.30159375
SPEAKER_02,294.31409375000004,296.06909375000004
SPEAKER_02,296.37284375,297.11534375
SPEAKER_02,298.33034375,299.07284375
SPEAKER_02,299.59596875,306.44721875000005
SPEAKER_00,304.82721875000004,306.00846875
SPEAKER_02,306.95346875,308.84346875
SPEAKER_02,310.69971875000005,311.42534375
SPEAKER_02,312.08346875,313.50096875
SPEAKER_02,314.07471875000005,315.52596875
SPEAKER_02,315.88034375,316.69034375
SPEAKER_02,317.50034375,317.93909375000004
SPEAKER_02,318.58034375,319.57596875
SPEAKER_02,320.01471875000004,321.65159375
SPEAKER_00,326.68034375,326.81534375
SPEAKER_00,327.23721875,327.30471875
SPEAKER_00,327.64221875000004,329.58284375
SPEAKER_00,329.68409375000005,330.10596875000005
SPEAKER_02,353.59596875,354.11909375000005
SPEAKER_02,357.29159375,358.94534375
SPEAKER_02,359.82284375,361.12221875
SPEAKER_02,361.37534375,364.17659375000005
SPEAKER_02,364.27784375000005,364.81784375
SPEAKER_00,364.81784375,364.83471875000004
SPEAKER_02,364.83471875000004,364.85159375
SPEAKER_02,365.07096875,365.72909375
SPEAKER_02,365.96534375000005,366.97784375000003
SPEAKER_02,367.21409375,368.96909375
SPEAKER_02,369.47534375000004,371.29784375
SPEAKER_02,371.48346875000004,381.76034375
SPEAKER_00,374.82471875000005,375.02721875000003
SPEAKER_02,387.56534375,387.58221875000004
SPEAKER_00,387.58221875000004,388.35846875000004
SPEAKER_02,394.23096875000005,395.07471875000005
