speaker,speech_start,speech_end
SPEAKER_00,1.70159375,2.56221875
SPEAKER_00,6.32534375,7.03409375
SPEAKER_01,7.236593750000001,7.759718750000001
SPEAKER_01,8.130968750000001,10.324718750000002
SPEAKER_01,10.662218750000001,13.075343750000002
SPEAKER_01,16.19721875,22.035968750000002
SPEAKER_01,22.37346875,27.098468750000002
SPEAKER_01,27.672218750000003,30.70971875
SPEAKER_01,54.65534375,55.26284375
SPEAKER_01,55.634093750000005,57.338468750000004
SPEAKER_01,57.87846875,61.034093750000004
SPEAKER_01,61.38846875,63.07596875
SPEAKER_01,63.48096875,65.52284375
SPEAKER_01,65.70846875000001,67.19346875000001
SPEAKER_01,67.64909375,70.72034375
SPEAKER_01,72.64409375000001,74.29784375
SPEAKER_01,74.60159375,75.42846875000001
SPEAKER_01,76.30596875,79.12409375
SPEAKER_01,79.42784375000001,81.58784375
SPEAKER_01,82.02659375,85.11471875000001
SPEAKER_01,94.93596875,98.24346875
SPEAKER_01,98.66534375,100.38659375
SPEAKER_01,100.89284375000001,105.16221875000001
SPEAKER_01,105.78659375000001,107.81159375
SPEAKER_01,108.35159375,110.88284375
SPEAKER_01,115.47284375000001,116.14784375
SPEAKER_01,116.58659375,117.78471875000001
SPEAKER_01,118.61159375000001,120.61971875
SPEAKER_01,121.04159375,122.30721875
SPEAKER_01,122.59409375000001,124.95659375000001
SPEAKER_01,125.42909375,128.60159375
SPEAKER_01,130.28909375,130.98096875000002
SPEAKER_01,131.43659375000001,133.07346875000002
SPEAKER_01,133.59659375,135.60471875000002
SPEAKER_01,136.17846875,139.57034375
SPEAKER_01,139.94159375,142.65846875
SPEAKER_01,143.33346875,146.38784375
SPEAKER_00,147.46784375000001,148.49721875
SPEAKER_01,148.49721875,149.02034375000002
SPEAKER_01,150.28596875000002,150.53909375
SPEAKER_01,153.00284375,154.90971875
SPEAKER_01,172.69596875000002,174.55221875
SPEAKER_01,175.80096875,178.38284375
SPEAKER_01,178.70346875,183.47909375
SPEAKER_01,184.03596875000002,187.14096875
SPEAKER_01,190.34721875000002,190.98846875
SPEAKER_01,191.34284375000001,193.14846875
SPEAKER_01,193.65471875,195.71346875
SPEAKER_01,196.30409375000002,200.40471875
SPEAKER_01,200.74221875,203.10471875000002
SPEAKER_01,203.74596875,206.91846875000002
SPEAKER_00,222.96659375000002,223.03409375
SPEAKER_01,239.25096875000003,240.85409375
SPEAKER_01,242.44034375,245.52846875
SPEAKER_01,246.05159375000002,247.90784375
SPEAKER_01,248.24534375000002,250.15221875
SPEAKER_01,250.60784375000003,253.69596875000002
SPEAKER_01,259.26471875000004,259.78784375000004
SPEAKER_01,259.90596875,261.12096875000003
SPEAKER_01,262.36971875,264.68159375
SPEAKER_01,265.05284375,266.33534375
SPEAKER_01,266.60534375000003,268.47846875
SPEAKER_01,269.05221875,272.22471875
SPEAKER_01,273.89534375,275.46471875000003
SPEAKER_01,277.00034375,279.16034375000004
SPEAKER_01,279.59909375,282.36659375
SPEAKER_01,282.70409375,286.09596875
SPEAKER_01,286.33221875000004,289.21784375000004
SPEAKER_01,289.36971875,292.52534375
SPEAKER_01,292.96409375,296.13659375000003
SPEAKER_01,300.59159375,304.35471875
SPEAKER_01,305.87346875000003,307.20659375
SPEAKER_01,307.44284375,310.80096875000004
SPEAKER_01,311.81346875,312.47159375
SPEAKER_01,312.80909375000005,314.54721875
SPEAKER_01,315.12096875000003,318.00659375000004
SPEAKER_01,318.37784375,320.58846875
SPEAKER_01,320.97659375,324.11534375
SPEAKER_01,325.58346875,326.15721875
SPEAKER_01,327.38909375000003,330.37596875
SPEAKER_00,332.97471875,332.99159375000005
SPEAKER_01,332.99159375000005,335.53971875
SPEAKER_01,338.40846875,340.26471875000004
SPEAKER_01,340.68659375000004,342.17159375
SPEAKER_01,342.61034375,343.21784375000004
SPEAKER_01,343.75784375,346.99784375
SPEAKER_01,347.30159375,348.09471875
SPEAKER_01,351.09846875,353.08971875000003
SPEAKER_01,353.96721875000003,356.02596875
SPEAKER_01,356.04284375000003,357.47721875
SPEAKER_01,358.03409375,358.64159375
SPEAKER_01,359.21534375000005,359.73846875000004
SPEAKER_01,360.26159375000003,360.68346875000003
SPEAKER_01,361.71284375000005,363.24846875000003
SPEAKER_01,363.95721875000004,368.29409375
SPEAKER_01,368.90159375,370.53846875000005
SPEAKER_01,383.27909375,385.21971875
SPEAKER_01,386.01284375,395.26034375
SPEAKER_01,405.35159375,406.85346875000005
SPEAKER_01,409.33409375,412.70909375
SPEAKER_01,412.99596875000003,417.73784375
SPEAKER_00,433.78596875000005,434.69721875000005
SPEAKER_00,440.63721875000005,442.42596875000004
SPEAKER_00,443.16846875000005,443.28659375
SPEAKER_00,445.53096875000006,446.72909375
SPEAKER_00,447.97784375000003,449.74971875000006
SPEAKER_00,451.18409375000005,452.78721875
SPEAKER_00,453.47909375,454.20471875000004
