,precision,recall,f1-score,support
disengaged,0.5,0.75,0.6,8.0
engaged,0.7777777777777778,0.5384615384615384,0.6363636363636364,13.0
accuracy,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191
macro avg,0.6388888888888888,0.6442307692307692,0.6181818181818182,21.0
weighted avg,0.671957671957672,0.6190476190476191,0.6225108225108226,21.0
