,precision,recall,f1-score,support
disengaged,0.6111111111111112,0.7333333333333333,0.6666666666666666,15.0
engaged,0.6666666666666666,0.5333333333333333,0.5925925925925926,15.0
accuracy,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333
macro avg,0.6388888888888888,0.6333333333333333,0.6296296296296295,30.0
weighted avg,0.638888888888889,0.6333333333333333,0.6296296296296297,30.0
