train_loss,val_loss
0.6882609865244698,0.6684826970100403
0.6759473611326778,0.6507057785987854
0.6672174825387842,0.6417660593986512
0.6567537609268638,0.6351611971855163
0.6434018296353957,0.630189847946167
0.6427032035939834,0.6294787764549256
0.6370582265012404,0.62942453622818
0.6264576841803158,0.6299215435981751
0.620571469559389,0.6304957866668701
0.6266831352430231,0.6337636351585388
0.6117300601566539,0.637110435962677
0.6060822886579177,0.6402802348136902
0.6042876629268422,0.6471575260162353
0.6079070024630603,0.6509174466133117
0.5924257127677693,0.6561642765998841
0.5832872373216292,0.6619942665100098
0.5758049698436961,0.6710767030715943
