,precision,recall,f1-score,support
disengaged,0.75,0.23076923076923078,0.35294117647058826,13.0
engaged,0.7435897435897436,0.9666666666666667,0.8405797101449275,30.0
accuracy,0.7441860465116279,0.7441860465116279,0.7441860465116279,0.7441860465116279
macro avg,0.7467948717948718,0.5987179487179487,0.5967604433077579,43.0
weighted avg,0.7455277280858676,0.7441860465116279,0.6931541069410575,43.0
