,precision,recall,f1-score,support
disengaged,0.5416666666666666,0.38235294117647056,0.4482758620689655,34.0
engaged,0.625,0.7608695652173914,0.6862745098039216,46.0
accuracy,0.6,0.6,0.6,0.6
macro avg,0.5833333333333333,0.571611253196931,0.5672751859364435,80.0
weighted avg,0.5895833333333333,0.6,0.5851250845165652,80.0
