Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1 Score,AUROC
p12,2,16,32,0.2,0.001,0.0,0.5752688172043011,0.574468085106383,0.5806451612903226,0.5775401069518716,0.6022661579373337
p12,3,16,32,0.2,0.001,0.0,0.6162162162162163,0.6039603960396039,0.6630434782608695,0.6321243523316062,0.6639784946236559
p12,4,16,32,0.2,0.001,0.0,0.5675675675675675,0.5666666666666667,0.5543478260869565,0.5604395604395604,0.5917484805984105
p12,5,16,32,0.2,0.001,0.0,0.6108108108108108,0.6219512195121951,0.5543478260869565,0.5862068965517241,0.6427068723702665
p12,1,16,32,0.2,0.001,0.0001,0.5913978494623656,0.5909090909090909,0.5652173913043478,0.5777777777777777,0.6232654949121184
p12,2,16,32,0.2,0.001,0.0001,0.5860215053763441,0.5909090909090909,0.5591397849462365,0.574585635359116,0.6038848421782866
p12,3,16,32,0.2,0.001,0.0001,0.6270270270270271,0.6116504854368932,0.6847826086956522,0.6461538461538462,0.6872370266479664
p12,4,16,32,0.2,0.001,0.0001,0.5459459459459459,0.5454545454545454,0.5217391304347826,0.5333333333333333,0.5786582515194015
p12,5,16,32,0.2,0.001,0.0001,0.5297297297297298,0.5316455696202531,0.45652173913043476,0.49122807017543857,0.5625292192613371
p12,1,16,32,0.2,0.0005,0.0,0.5913978494623656,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.6298566142460684
p12,2,16,32,0.2,0.0005,0.0,0.5860215053763441,0.5851063829787234,0.5913978494623656,0.5882352941176471,0.5827263267429761
p12,3,16,32,0.2,0.0005,0.0,0.6054054054054054,0.5979381443298969,0.6304347826086957,0.6137566137566137,0.6506545114539505
p12,4,16,32,0.2,0.0005,0.0,0.5945945945945946,0.5977011494252874,0.5652173913043478,0.5810055865921788,0.6063581112669473
p12,5,16,32,0.2,0.0005,0.0,0.6216216216216216,0.6195652173913043,0.6195652173913043,0.6195652173913043,0.6642122487143525
p12,1,16,32,0.2,0.0005,0.0001,0.6075268817204301,0.620253164556962,0.532608695652174,0.5730994152046783,0.6271970397779834
p12,2,16,32,0.2,0.0005,0.0001,0.553763440860215,0.5510204081632653,0.5806451612903226,0.5654450261780105,0.6080471730835935
p12,3,16,32,0.2,0.0005,0.0001,0.6054054054054054,0.5904761904761905,0.6739130434782609,0.6294416243654822,0.6764843384759234
p12,4,16,32,0.2,0.0005,0.0001,0.5837837837837838,0.5882352941176471,0.5434782608695652,0.5649717514124294,0.6085787751285647
p12,5,16,32,0.2,0.0005,0.0001,0.6162162162162163,0.6363636363636364,0.532608695652174,0.5798816568047337,0.6423562412342215
p12,1,16,32,0.3,0.001,0.0,0.5698924731182796,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.6059204440333025
p12,2,16,32,0.3,0.001,0.0,0.5967741935483871,0.6125,0.5268817204301075,0.5664739884393064,0.6115157821713493
p12,3,16,32,0.3,0.001,0.0,0.5891891891891892,0.5754716981132075,0.6630434782608695,0.6161616161616161,0.6396680691912109
p12,4,16,32,0.3,0.001,0.0,0.5459459459459459,0.5444444444444444,0.532608695652174,0.5384615384615384,0.5667367928938757
p12,5,16,32,0.3,0.001,0.0,0.5513513513513514,0.5529411764705883,0.5108695652173914,0.5310734463276836,0.5779569892473119
p12,1,16,32,0.3,0.001,0.0001,0.5806451612903226,0.5972222222222222,0.4673913043478261,0.524390243902439,0.6156336725254394
p12,2,16,32,0.3,0.001,0.0001,0.5591397849462365,0.5714285714285714,0.4731182795698925,0.5176470588235295,0.598797548849578
p12,3,16,32,0.3,0.001,0.0001,0.6108108108108108,0.5847457627118644,0.75,0.6571428571428571,0.6623422159887797
p12,4,16,32,0.3,0.001,0.0001,0.5783783783783784,0.5833333333333334,0.532608695652174,0.5568181818181818,0.5884759233286584
p12,5,16,32,0.3,0.001,0.0001,0.6432432432432432,0.6326530612244898,0.6739130434782609,0.6526315789473685,0.6607059373539037
p12,1,16,32,0.3,0.0005,0.0,0.5913978494623656,0.5851063829787234,0.5978260869565217,0.5913978494623656,0.6175994449583719
p12,2,16,32,0.3,0.0005,0.0,0.5645161290322581,0.5625,0.5806451612903226,0.5714285714285714,0.617874898832235
p12,3,16,32,0.3,0.0005,0.0,0.5891891891891892,0.5727272727272728,0.6847826086956522,0.6237623762376238,0.6711079943899019
p12,4,16,32,0.3,0.0005,0.0,0.5891891891891892,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.6380317905563347
p12,5,16,32,0.3,0.0005,0.0,0.5675675675675675,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.6179289387564283
p12,1,16,32,0.3,0.0005,0.0001,0.6075268817204301,0.6091954022988506,0.5760869565217391,0.5921787709497207,0.6398011100832562
p12,2,16,32,0.3,0.0005,0.0001,0.5752688172043011,0.574468085106383,0.5806451612903226,0.5775401069518716,0.5859636952248815
p12,3,16,32,0.3,0.0005,0.0001,0.6108108108108108,0.6063829787234043,0.6195652173913043,0.6129032258064516,0.671575502571295
p12,4,16,32,0.3,0.0005,0.0001,0.5783783783783784,0.5853658536585366,0.5217391304347826,0.5517241379310345,0.6408368396446938
p12,5,16,32,0.3,0.0005,0.0001,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6571996259934549
p12,1,16,32,0.4,0.001,0.0,0.6021505376344086,0.6046511627906976,0.5652173913043478,0.5842696629213483,0.6474329324699352
p12,2,16,32,0.4,0.001,0.0,0.543010752688172,0.5434782608695652,0.5376344086021505,0.5405405405405406,0.5975257255174008
p12,3,16,32,0.4,0.001,0.0,0.5945945945945946,0.5794392523364486,0.6739130434782609,0.6231155778894473,0.6586021505376344
p12,4,16,32,0.4,0.001,0.0,0.5513513513513514,0.5517241379310345,0.5217391304347826,0.5363128491620112,0.5880084151472651
p12,5,16,32,0.4,0.001,0.0,0.5297297297297298,0.5274725274725275,0.5217391304347826,0.5245901639344263,0.6034361851332399
p12,1,16,32,0.4,0.001,0.0001,0.5698924731182796,0.5714285714285714,0.5217391304347826,0.5454545454545454,0.5879972247918593
p12,2,16,32,0.4,0.001,0.0001,0.5913978494623656,0.5934065934065934,0.5806451612903226,0.5869565217391305,0.6264308012486993
p12,3,16,32,0.4,0.001,0.0001,0.6216216216216216,0.6018518518518519,0.7065217391304348,0.65,0.6514726507713885
p12,4,16,32,0.4,0.001,0.0001,0.6054054054054054,0.611764705882353,0.5652173913043478,0.5875706214689266,0.6197989714820009
p12,5,16,32,0.4,0.001,0.0001,0.6162162162162163,0.5882352941176471,0.7608695652173914,0.6635071090047393,0.6684198223468911
p12,1,16,32,0.4,0.0005,0.0,0.6182795698924731,0.6235294117647059,0.5760869565217391,0.5988700564971752,0.6362164662349676
p12,2,16,32,0.4,0.0005,0.0,0.5967741935483871,0.5957446808510638,0.6021505376344086,0.5989304812834224,0.6206497861024396
p12,3,16,32,0.4,0.0005,0.0,0.6162162162162163,0.6019417475728155,0.6739130434782609,0.6358974358974359,0.6633941093969145
p12,4,16,32,0.4,0.0005,0.0,0.5837837837837838,0.5882352941176471,0.5434782608695652,0.5649717514124294,0.6200327255726975
p12,5,16,32,0.4,0.0005,0.0,0.6054054054054054,0.6067415730337079,0.5869565217391305,0.5966850828729282,0.6478494623655915
p12,1,16,32,0.4,0.0005,0.0001,0.5645161290322581,0.5662650602409639,0.5108695652173914,0.5371428571428571,0.6224560592044402
p12,2,16,32,0.4,0.0005,0.0001,0.6129032258064516,0.6206896551724138,0.5806451612903226,0.6,0.6117470227771996
p12,3,16,32,0.4,0.0005,0.0001,0.6486486486486487,0.6238532110091743,0.7391304347826086,0.6766169154228856,0.6801075268817204
p12,4,16,32,0.4,0.0005,0.0001,0.5783783783783784,0.5795454545454546,0.5543478260869565,0.5666666666666667,0.6054230949041608
p12,5,16,32,0.4,0.0005,0.0001,0.5459459459459459,0.5416666666666666,0.5652173913043478,0.5531914893617021,0.5867227676484339
p12,1,16,32,0.5,0.001,0.0,0.6075268817204301,0.620253164556962,0.532608695652174,0.5730994152046783,0.6374884366327475
p12,2,16,32,0.5,0.001,0.0,0.5752688172043011,0.5729166666666666,0.5913978494623656,0.582010582010582,0.6081627933865186
p12,3,16,32,0.5,0.001,0.0,0.6702702702702703,0.6597938144329897,0.6956521739130435,0.6772486772486772,0.7012622720897617
p12,4,16,32,0.5,0.001,0.0,0.5297297297297298,0.5247524752475248,0.5760869565217391,0.5492227979274611,0.5622954651706406
p12,5,16,32,0.5,0.001,0.0,0.5945945945945946,0.5977011494252874,0.5652173913043478,0.5810055865921788,0.6248246844319776
p12,1,16,32,0.5,0.001,0.0001,0.5913978494623656,0.5909090909090909,0.5652173913043478,0.5777777777777777,0.6269657724329326
p12,2,16,32,0.5,0.001,0.0001,0.5860215053763441,0.5930232558139535,0.5483870967741935,0.5698324022346368,0.6251589779165221
p12,3,16,32,0.5,0.001,0.0001,0.6162162162162163,0.5981308411214953,0.6956521739130435,0.6432160804020101,0.6303179055633473
p12,4,16,32,0.5,0.001,0.0001,0.5675675675675675,0.5714285714285714,0.5217391304347826,0.5454545454545454,0.5925666199158487
p12,5,16,32,0.5,0.001,0.0001,0.5351351351351351,0.5340909090909091,0.5108695652173914,0.5222222222222223,0.5902290790088827
p12,1,16,32,0.5,0.0005,0.0,0.5860215053763441,0.5882352941176471,0.5434782608695652,0.5649717514124294,0.6418825161887142
p12,2,16,32,0.5,0.0005,0.0,0.6182795698924731,0.6037735849056604,0.6881720430107527,0.6432160804020101,0.6389177939646201
p12,3,16,32,0.5,0.0005,0.0,0.6270270270270271,0.6138613861386139,0.6739130434782609,0.6424870466321243,0.6633941093969145
p12,4,16,32,0.5,0.0005,0.0,0.5621621621621622,0.5617977528089888,0.5434782608695652,0.5524861878453039,0.6092800374006545
p12,5,16,32,0.5,0.0005,0.0,0.5891891891891892,0.5930232558139535,0.5543478260869565,0.5730337078651685,0.6222533894343151
p12,1,16,32,0.5,0.0005,0.0001,0.5913978494623656,0.5975609756097561,0.532608695652174,0.5632183908045977,0.6262719703977798
p12,2,16,32,0.5,0.0005,0.0001,0.5645161290322581,0.5625,0.5806451612903226,0.5714285714285714,0.5819169846224997
p12,3,16,32,0.5,0.0005,0.0001,0.6378378378378379,0.5874125874125874,0.9130434782608695,0.7148936170212766,0.6857176250584385
p12,4,16,32,0.5,0.0005,0.0001,0.6216216216216216,0.6447368421052632,0.532608695652174,0.5833333333333334,0.6344086021505376
p12,5,16,32,0.5,0.0005,0.0001,0.6378378378378379,0.6506024096385542,0.5869565217391305,0.6171428571428571,0.656030855539972
p12,1,16,64,0.2,0.001,0.0,0.6236559139784946,0.6145833333333334,0.6413043478260869,0.6276595744680851,0.6447733580018502
p12,2,16,64,0.2,0.001,0.0,0.6182795698924731,0.6222222222222222,0.6021505376344086,0.6120218579234973,0.6167186958029831
p12,3,16,64,0.2,0.001,0.0,0.5945945945945946,0.5841584158415841,0.6413043478260869,0.6113989637305699,0.6458625525946704
p12,4,16,64,0.2,0.001,0.0,0.5675675675675675,0.5697674418604651,0.532608695652174,0.550561797752809,0.6123188405797102
p12,5,16,64,0.2,0.001,0.0,0.6,0.59375,0.6195652173913043,0.6063829787234043,0.6248246844319775
p12,1,16,64,0.2,0.001,0.0001,0.6182795698924731,0.6206896551724138,0.5869565217391305,0.6033519553072626,0.6513644773358003
p12,2,16,64,0.2,0.001,0.0001,0.5806451612903226,0.5842696629213483,0.5591397849462365,0.5714285714285714,0.6341773615446873
p12,3,16,64,0.2,0.001,0.0001,0.6432432432432432,0.625,0.7065217391304348,0.6632653061224489,0.69588592800374
p12,4,16,64,0.2,0.001,0.0001,0.5783783783783784,0.5777777777777777,0.5652173913043478,0.5714285714285714,0.6130201028518
p12,5,16,64,0.2,0.001,0.0001,0.5621621621621622,0.5632183908045977,0.532608695652174,0.547486033519553,0.5944366526414214
p12,1,16,64,0.2,0.0005,0.0,0.5698924731182796,0.5666666666666667,0.5543478260869565,0.5604395604395604,0.6186401480111008
p12,2,16,64,0.2,0.0005,0.0,0.5752688172043011,0.5813953488372093,0.5376344086021505,0.5586592178770949,0.6177592785293097
p12,3,16,64,0.2,0.0005,0.0,0.5891891891891892,0.5701754385964912,0.7065217391304348,0.6310679611650486,0.6597709209911174
p12,4,16,64,0.2,0.0005,0.0,0.5459459459459459,0.55,0.4782608695652174,0.5116279069767442,0.6040205703599812
p12,5,16,64,0.2,0.0005,0.0,0.5459459459459459,0.5444444444444444,0.532608695652174,0.5384615384615384,0.6103319308087891
p12,1,16,64,0.2,0.0005,0.0001,0.5967741935483871,0.6024096385542169,0.5434782608695652,0.5714285714285714,0.614477335800185
p12,2,16,64,0.2,0.0005,0.0001,0.5967741935483871,0.5978260869565217,0.5913978494623656,0.5945945945945946,0.5947508382471962
p12,3,16,64,0.2,0.0005,0.0001,0.6108108108108108,0.5961538461538461,0.6739130434782609,0.6326530612244898,0.6861851332398317
p12,4,16,64,0.2,0.0005,0.0001,0.5837837837837838,0.5925925925925926,0.5217391304347826,0.5549132947976878,0.6100981767180925
p12,5,16,64,0.2,0.0005,0.0001,0.5837837837837838,0.5974025974025974,0.5,0.5443786982248521,0.646096306685367
p12,1,16,64,0.3,0.001,0.0,0.6182795698924731,0.6296296296296297,0.5543478260869565,0.5895953757225434,0.6438482886216467
p12,2,16,64,0.3,0.001,0.0,0.5698924731182796,0.5764705882352941,0.5268817204301075,0.550561797752809,0.5964851427910741
p12,3,16,64,0.3,0.001,0.0,0.6216216216216216,0.6018518518518519,0.7065217391304348,0.65,0.6877045348293596
p12,4,16,64,0.3,0.001,0.0,0.5837837837837838,0.6,0.4891304347826087,0.5389221556886228,0.6115007012622721
p12,5,16,64,0.3,0.001,0.0,0.5297297297297298,0.5294117647058824,0.4891304347826087,0.5084745762711864,0.5494389901823281
p12,1,16,64,0.3,0.001,0.0001,0.5645161290322581,0.5578947368421052,0.5760869565217391,0.5668449197860963,0.6148242368177613
p12,2,16,64,0.3,0.001,0.0001,0.5752688172043011,0.574468085106383,0.5806451612903226,0.5775401069518716,0.6063128685397156
p12,3,16,64,0.3,0.001,0.0001,0.6324324324324324,0.62,0.6739130434782609,0.6458333333333334,0.6631603553062179
p12,4,16,64,0.3,0.001,0.0001,0.5783783783783784,0.5875,0.5108695652173914,0.5465116279069767,0.6181626928471249
p12,5,16,64,0.3,0.001,0.0001,0.6,0.6022727272727273,0.5760869565217391,0.5888888888888889,0.6728611500701263
p12,1,16,64,0.3,0.0005,0.0,0.6021505376344086,0.6125,0.532608695652174,0.5697674418604651,0.6380666049953748
p12,2,16,64,0.3,0.0005,0.0,0.5645161290322581,0.5612244897959183,0.5913978494623656,0.5759162303664922,0.6096658573245463
p12,3,16,64,0.3,0.0005,0.0,0.6,0.5803571428571429,0.7065217391304348,0.6372549019607843,0.6363955119214586
p12,4,16,64,0.3,0.0005,0.0,0.572972972972973,0.5822784810126582,0.5,0.5380116959064327,0.6088125292192613
p12,5,16,64,0.3,0.0005,0.0,0.6108108108108108,0.6111111111111112,0.5978260869565217,0.6043956043956044,0.6376811594202898
p12,1,16,64,0.3,0.0005,0.0001,0.5860215053763441,0.5862068965517241,0.5543478260869565,0.5698324022346368,0.614708603145236
p12,2,16,64,0.3,0.0005,0.0001,0.5806451612903226,0.5842696629213483,0.5591397849462365,0.5714285714285714,0.6060816279338652
p12,3,16,64,0.3,0.0005,0.0001,0.6108108108108108,0.5909090909090909,0.7065217391304348,0.6435643564356436,0.6702898550724637
p12,4,16,64,0.3,0.0005,0.0001,0.5837837837837838,0.5903614457831325,0.532608695652174,0.56,0.6124357176250584
p12,5,16,64,0.3,0.0005,0.0001,0.5837837837837838,0.5757575757575758,0.6195652173913043,0.5968586387434555,0.6096306685366993
p12,1,16,64,0.4,0.001,0.0,0.5967741935483871,0.5934065934065934,0.5869565217391305,0.5901639344262295,0.6340194264569844
p12,2,16,64,0.4,0.001,0.0,0.5913978494623656,0.5894736842105263,0.6021505376344086,0.5957446808510638,0.6181061394380853
p12,3,16,64,0.4,0.001,0.0,0.6216216216216216,0.5964912280701754,0.7391304347826086,0.6601941747572816,0.6826788218793829
p12,4,16,64,0.4,0.001,0.0,0.572972972972973,0.5714285714285714,0.5652173913043478,0.5683060109289617,0.5836839644693782
p12,5,16,64,0.4,0.001,0.0,0.6108108108108108,0.6041666666666666,0.6304347826086957,0.6170212765957447,0.6665497896213184
p12,1,16,64,0.4,0.001,0.0001,0.5698924731182796,0.5697674418604651,0.532608695652174,0.550561797752809,0.611586493987049
p12,2,16,64,0.4,0.001,0.0001,0.5967741935483871,0.5957446808510638,0.6021505376344086,0.5989304812834224,0.6176436582263846
p12,3,16,64,0.4,0.001,0.0001,0.6216216216216216,0.6222222222222222,0.6086956521739131,0.6153846153846154,0.6698223468910706
p12,4,16,64,0.4,0.001,0.0001,0.572972972972973,0.5764705882352941,0.532608695652174,0.5536723163841808,0.5882421692379617
p12,5,16,64,0.4,0.001,0.0001,0.5891891891891892,0.6212121212121212,0.44565217391304346,0.5189873417721519,0.6027349228611502
p12,1,16,64,0.4,0.0005,0.0,0.5967741935483871,0.6103896103896104,0.5108695652173914,0.5562130177514792,0.6209528214616097
p12,2,16,64,0.4,0.0005,0.0,0.6129032258064516,0.6082474226804123,0.6344086021505376,0.6210526315789474,0.6440050872933286
p12,3,16,64,0.4,0.0005,0.0,0.6216216216216216,0.6,0.717391304347826,0.6534653465346535,0.6861851332398317
p12,4,16,64,0.4,0.0005,0.0,0.6162162162162163,0.6179775280898876,0.5978260869565217,0.6077348066298343,0.6354604955586722
p12,5,16,64,0.4,0.0005,0.0,0.40540540540540543,0.36764705882352944,0.2717391304347826,0.3125,0.4045114539504441
p12,1,16,64,0.4,0.0005,0.0001,0.6236559139784946,0.6375,0.5543478260869565,0.5930232558139535,0.6467391304347826
p12,2,16,64,0.4,0.0005,0.0001,0.5698924731182796,0.5684210526315789,0.5806451612903226,0.574468085106383,0.6080471730835935
p12,3,16,64,0.4,0.0005,0.0001,0.6324324324324324,0.6111111111111112,0.717391304347826,0.66,0.6819775596072931
p12,4,16,64,0.4,0.0005,0.0001,0.6054054054054054,0.6144578313253012,0.5543478260869565,0.5828571428571429,0.6376811594202899
p12,5,16,64,0.4,0.0005,0.0001,0.5621621621621622,0.5591397849462365,0.5652173913043478,0.5621621621621622,0.6095137914913511
p12,1,16,64,0.5,0.001,0.0,0.5860215053763441,0.5862068965517241,0.5543478260869565,0.5698324022346368,0.622109158186864
p12,2,16,64,0.5,0.001,0.0,0.5698924731182796,0.5698924731182796,0.5698924731182796,0.5698924731182796,0.6115157821713493
p12,3,16,64,0.5,0.001,0.0,0.5783783783783784,0.5573770491803278,0.7391304347826086,0.6355140186915887,0.6386161757830762
p12,4,16,64,0.5,0.001,0.0,0.5783783783783784,0.5795454545454546,0.5543478260869565,0.5666666666666667,0.5995792426367462
p12,5,16,64,0.5,0.001,0.0,0.5783783783783784,0.5777777777777777,0.5652173913043478,0.5714285714285714,0.5979429640018701
p12,1,16,64,0.5,0.001,0.0001,0.6075268817204301,0.6144578313253012,0.5543478260869565,0.5828571428571429,0.6488205365402406
p12,2,16,64,0.5,0.001,0.0001,0.6075268817204301,0.6111111111111112,0.5913978494623656,0.6010928961748634,0.6229621921609435
p12,3,16,64,0.5,0.001,0.0001,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6761337073398784
p12,4,16,64,0.5,0.001,0.0001,0.5837837837837838,0.5824175824175825,0.5760869565217391,0.5792349726775956,0.6154745208041141
p12,5,16,64,0.5,0.001,0.0001,0.6054054054054054,0.5855855855855856,0.7065217391304348,0.6403940886699507,0.6555633473585789
p12,1,16,64,0.5,0.0005,0.0,0.5967741935483871,0.5934065934065934,0.5869565217391305,0.5901639344262295,0.6053422756706753
p12,2,16,64,0.5,0.0005,0.0,0.5860215053763441,0.5909090909090909,0.5591397849462365,0.574585635359116,0.6038848421782865
p12,3,16,64,0.5,0.0005,0.0,0.6270270270270271,0.6161616161616161,0.6630434782608695,0.6387434554973822,0.6654978962131838
p12,4,16,64,0.5,0.0005,0.0,0.5459459459459459,0.5444444444444444,0.532608695652174,0.5384615384615384,0.6131369798971483
p12,5,16,64,0.5,0.0005,0.0,0.6216216216216216,0.6341463414634146,0.5652173913043478,0.5977011494252874,0.6563814866760168
p12,1,16,64,0.5,0.0005,0.0001,0.6236559139784946,0.627906976744186,0.5869565217391305,0.6067415730337079,0.6625809435707678
p12,2,16,64,0.5,0.0005,0.0001,0.5645161290322581,0.5576923076923077,0.6236559139784946,0.5888324873096447,0.6126719852006013
p12,3,16,64,0.5,0.0005,0.0001,0.5243243243243243,0.5114942528735632,0.967391304347826,0.6691729323308271,0.5552828424497429
p12,4,16,64,0.5,0.0005,0.0001,0.5675675675675675,0.5697674418604651,0.532608695652174,0.550561797752809,0.6072931276297334
p12,5,16,64,0.5,0.0005,0.0001,0.5837837837837838,0.5862068965517241,0.5543478260869565,0.5698324022346368,0.6115007012622721
p12,1,32,16,0.2,0.001,0.0,0.6129032258064516,0.6111111111111112,0.5978260869565217,0.6043956043956044,0.6432701202590195
p12,2,32,16,0.2,0.001,0.0,0.5967741935483871,0.6071428571428571,0.5483870967741935,0.576271186440678,0.6256214591282229
p12,3,32,16,0.2,0.001,0.0,0.6486486486486487,0.6451612903225806,0.6521739130434783,0.6486486486486487,0.6972884525479196
p12,4,32,16,0.2,0.001,0.0,0.5567567567567567,0.5543478260869565,0.5543478260869565,0.5543478260869565,0.5978260869565217
p12,5,32,16,0.2,0.001,0.0,0.6162162162162163,0.6153846153846154,0.6086956521739131,0.6120218579234973,0.6354604955586722
p12,1,32,16,0.2,0.001,0.0001,0.6129032258064516,0.6219512195121951,0.5543478260869565,0.5862068965517241,0.6461609620721555
p12,2,32,16,0.2,0.001,0.0001,0.6075268817204301,0.6219512195121951,0.5483870967741935,0.5828571428571429,0.631055613365707
p12,3,32,16,0.2,0.001,0.0001,0.6216216216216216,0.6037735849056604,0.6956521739130435,0.6464646464646465,0.6829125759700796
p12,4,32,16,0.2,0.001,0.0001,0.5783783783783784,0.5897435897435898,0.5,0.5411764705882353,0.586372136512389
p12,5,32,16,0.2,0.001,0.0001,0.6378378378378379,0.6404494382022472,0.6195652173913043,0.6298342541436464,0.6746143057503506
p12,1,32,16,0.2,0.0005,0.0,0.5752688172043011,0.5747126436781609,0.5434782608695652,0.5586592178770949,0.6430388529139686
p12,2,32,16,0.2,0.0005,0.0,0.5806451612903226,0.5824175824175825,0.5698924731182796,0.5760869565217391,0.6205341657995143
p12,3,32,16,0.2,0.0005,0.0,0.6216216216216216,0.6037735849056604,0.6956521739130435,0.6464646464646465,0.6813931743805517
p12,4,32,16,0.2,0.0005,0.0,0.5783783783783784,0.5813953488372093,0.5434782608695652,0.5617977528089888,0.6137213651238898
p12,5,32,16,0.2,0.0005,0.0,0.6,0.6153846153846154,0.5217391304347826,0.5647058823529412,0.6235390369331464
p12,1,32,16,0.2,0.0005,0.0001,0.5860215053763441,0.5789473684210527,0.5978260869565217,0.5882352941176471,0.6166743755781684
p12,2,32,16,0.2,0.0005,0.0001,0.5967741935483871,0.6071428571428571,0.5483870967741935,0.576271186440678,0.6181061394380853
p12,3,32,16,0.2,0.0005,0.0001,0.6054054054054054,0.5887850467289719,0.6847826086956522,0.6331658291457286,0.6593034128097242
p12,4,32,16,0.2,0.0005,0.0001,0.5945945945945946,0.6049382716049383,0.532608695652174,0.5664739884393064,0.5952547919588592
p12,5,32,16,0.2,0.0005,0.0001,0.5621621621621622,0.569620253164557,0.4891304347826087,0.5263157894736842,0.6099812996727443
p12,1,32,16,0.3,0.001,0.0,0.5860215053763441,0.5842696629213483,0.5652173913043478,0.574585635359116,0.6358695652173914
p12,2,32,16,0.3,0.001,0.0,0.5752688172043011,0.5760869565217391,0.5698924731182796,0.572972972972973,0.6222684703433925
p12,3,32,16,0.3,0.001,0.0,0.6216216216216216,0.6,0.717391304347826,0.6534653465346535,0.6919121084618981
p12,4,32,16,0.3,0.001,0.0,0.5783783783783784,0.5833333333333334,0.532608695652174,0.5568181818181818,0.6117344553529687
p12,5,32,16,0.3,0.001,0.0,0.5837837837837838,0.5806451612903226,0.5869565217391305,0.5837837837837838,0.6165264142122487
p12,1,32,16,0.3,0.001,0.0001,0.5860215053763441,0.5862068965517241,0.5543478260869565,0.5698324022346368,0.6105457909343202
p12,2,32,16,0.3,0.001,0.0001,0.6075268817204301,0.6041666666666666,0.6236559139784946,0.6137566137566137,0.6132500867152271
p12,3,32,16,0.3,0.001,0.0001,0.6594594594594595,0.6494845360824743,0.6847826086956522,0.6666666666666666,0.6941327723235157
p12,4,32,16,0.3,0.001,0.0001,0.5837837837837838,0.5974025974025974,0.5,0.5443786982248521,0.6299672744273025
p12,5,32,16,0.3,0.001,0.0001,0.6162162162162163,0.6265060240963856,0.5652173913043478,0.5942857142857143,0.6564983637213652
p12,1,32,16,0.3,0.0005,0.0,0.5913978494623656,0.5833333333333334,0.6086956521739131,0.5957446808510638,0.6225716928769657
p12,2,32,16,0.3,0.0005,0.0,0.543010752688172,0.5444444444444444,0.5268817204301075,0.5355191256830601,0.5939414961267199
p12,3,32,16,0.3,0.0005,0.0,0.6054054054054054,0.5871559633027523,0.6956521739130435,0.6368159203980099,0.7033660589060309
p12,4,32,16,0.3,0.0005,0.0,0.572972972972973,0.5866666666666667,0.4782608695652174,0.5269461077844312,0.597592332865825
p12,5,32,16,0.3,0.0005,0.0,0.6216216216216216,0.6195652173913043,0.6195652173913043,0.6195652173913043,0.6453950444132773
p12,1,32,16,0.3,0.0005,0.0001,0.6075268817204301,0.6172839506172839,0.5434782608695652,0.5780346820809249,0.6195652173913044
p12,2,32,16,0.3,0.0005,0.0001,0.5591397849462365,0.5591397849462365,0.5591397849462365,0.5591397849462365,0.6112845415654989
p12,3,32,16,0.3,0.0005,0.0001,0.6162162162162163,0.6039603960396039,0.6630434782608695,0.6321243523316062,0.6550958391771856
p12,4,32,16,0.3,0.0005,0.0001,0.5783783783783784,0.5875,0.5108695652173914,0.5465116279069767,0.6136044880785414
p12,5,32,16,0.3,0.0005,0.0001,0.6054054054054054,0.6233766233766234,0.5217391304347826,0.5680473372781065,0.6180458158017765
p12,1,32,16,0.4,0.001,0.0,0.6075268817204301,0.6091954022988506,0.5760869565217391,0.5921787709497207,0.6275439407955596
p12,2,32,16,0.4,0.001,0.0,0.5806451612903226,0.5903614457831325,0.5268817204301075,0.5568181818181818,0.6064284888426409
p12,3,32,16,0.4,0.001,0.0,0.6,0.5803571428571429,0.7065217391304348,0.6372549019607843,0.6605890603085554
p12,4,32,16,0.4,0.001,0.0,0.5459459459459459,0.5465116279069767,0.5108695652173914,0.5280898876404494,0.6051893408134642
p12,5,32,16,0.4,0.001,0.0,0.5783783783783784,0.5921052631578947,0.4891304347826087,0.5357142857142857,0.6076437587657785
p12,1,32,16,0.4,0.001,0.0001,0.5967741935483871,0.5934065934065934,0.5869565217391305,0.5901639344262295,0.6452358926919518
p12,2,32,16,0.4,0.001,0.0001,0.5645161290322581,0.5638297872340425,0.5698924731182796,0.5668449197860963,0.6073534512660423
p12,3,32,16,0.4,0.001,0.0001,0.5945945945945946,0.5779816513761468,0.6847826086956522,0.6268656716417911,0.6631603553062178
p12,4,32,16,0.4,0.001,0.0001,0.5567567567567567,0.5609756097560976,0.5,0.5287356321839081,0.5947872837774661
p12,5,32,16,0.4,0.001,0.0001,0.6216216216216216,0.6145833333333334,0.6413043478260869,0.6276595744680851,0.6547452080411408
p12,1,32,16,0.4,0.0005,0.0,0.5645161290322581,0.5901639344262295,0.391304347826087,0.47058823529411764,0.6009481961147086
p12,2,32,16,0.4,0.0005,0.0,0.5752688172043011,0.5795454545454546,0.5483870967741935,0.56353591160221,0.6061972482367903
