,precision,recall,f1-score,support
disengaged,0.6341463414634146,0.3170731707317073,0.42276422764227645,82.0
engaged,0.5371900826446281,0.8125,0.6467661691542289,80.0
accuracy,0.5617283950617284,0.5617283950617284,0.5617283950617284,0.5617283950617284
macro avg,0.5856682120540213,0.5647865853658537,0.5347651983982527,162.0
weighted avg,0.5862667074788287,0.5617283950617284,0.5333824703642283,162.0
