,precision,recall,f1-score,support
disengaged,0.0,0.0,0.0,6.0
engaged,0.6,1.0,0.75,9.0
accuracy,0.6,0.6,0.6,0.6
macro avg,0.3,0.5,0.375,15.0
weighted avg,0.36,0.6,0.45,15.0
