,precision,recall,f1-score,support
disengaged,0.8095238095238095,0.5,0.6181818181818182,34.0
engaged,0.6530612244897959,0.8888888888888888,0.7529411764705882,36.0
accuracy,0.7,0.7,0.7,0.7
macro avg,0.7312925170068028,0.6944444444444444,0.6855614973262032,70.0
weighted avg,0.7290573372206025,0.7,0.6874866310160428,70.0
