Participant,Fold,Hidden1,Hidden2,Dropout,LearningRate,WeightDecay,Accuracy,Precision,Recall,F1 Score,AUROC
p12,1,32,16,0.2,0.0005,0.0,0.5806451612903226,0.5729166666666666,0.5978260869565217,0.5851063829787234,0.5867252543940796
p12,2,32,16,0.2,0.0005,0.0,0.5645161290322581,0.5625,0.5806451612903226,0.5714285714285714,0.5960226615793733
p12,3,32,16,0.2,0.0005,0.0,0.6324324324324324,0.625,0.6521739130434783,0.6382978723404256,0.6524076671341748
p12,4,32,16,0.2,0.0005,0.0,0.6324324324324324,0.6463414634146342,0.5760869565217391,0.6091954022988506,0.6359280037400654
p12,5,32,16,0.2,0.0005,0.0,0.6108108108108108,0.6111111111111112,0.5978260869565217,0.6043956043956044,0.6559139784946236
p12,1,32,16,0.2,0.0005,0.0001,0.6075268817204301,0.6172839506172839,0.5434782608695652,0.5780346820809249,0.5949352451433858
p12,2,32,16,0.2,0.0005,0.0001,0.6182795698924731,0.627906976744186,0.5806451612903226,0.6033519553072626,0.6161405942883571
p12,3,32,16,0.2,0.0005,0.0001,0.6054054054054054,0.6021505376344086,0.6086956521739131,0.6054054054054054,0.6382655446470312
p12,4,32,16,0.2,0.0005,0.0001,0.5837837837837838,0.6086956521739131,0.45652173913043476,0.5217391304347826,0.6266947171575503
p12,5,32,16,0.2,0.0005,0.0001,0.6486486486486487,0.6708860759493671,0.5760869565217391,0.6198830409356725,0.6870032725572697
p12,1,32,16,0.3,0.001,0.0,0.5967741935483871,0.6075949367088608,0.5217391304347826,0.5614035087719298,0.5836031452358926
p12,2,32,16,0.3,0.001,0.0,0.5913978494623656,0.5955056179775281,0.5698924731182796,0.5824175824175825,0.6246964967048213
p12,3,32,16,0.3,0.001,0.0,0.5891891891891892,0.5740740740740741,0.6739130434782609,0.62,0.6361617578307621
p12,4,32,16,0.3,0.001,0.0,0.5783783783783784,0.5729166666666666,0.5978260869565217,0.5851063829787234,0.6220196353436186
p12,5,32,16,0.3,0.001,0.0,0.6324324324324324,0.6333333333333333,0.6195652173913043,0.6263736263736264,0.676367461430575
p12,1,32,16,0.3,0.001,0.0001,0.6021505376344086,0.6153846153846154,0.5217391304347826,0.5647058823529412,0.594472710453284
p12,2,32,16,0.3,0.001,0.0001,0.6129032258064516,0.6235294117647059,0.5698924731182796,0.5955056179775281,0.6237715342814198
p12,3,32,16,0.3,0.001,0.0001,0.6,0.5918367346938775,0.6304347826086957,0.6105263157894737,0.6389668069191211
p12,4,32,16,0.3,0.001,0.0001,0.5891891891891892,0.5975609756097561,0.532608695652174,0.5632183908045977,0.6483169705469846
p12,5,32,16,0.3,0.001,0.0001,0.6,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.6533426834969611
p12,1,32,16,0.3,0.0005,0.0,0.6021505376344086,0.6,0.5869565217391305,0.5934065934065934,0.5992136910268271
p12,2,32,16,0.3,0.0005,0.0,0.6236559139784946,0.6352941176470588,0.5806451612903226,0.6067415730337079,0.6264308012486993
p12,3,32,16,0.3,0.0005,0.0,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6531089294062645
p12,4,32,16,0.3,0.0005,0.0,0.6054054054054054,0.620253164556962,0.532608695652174,0.5730994152046783,0.6670172978027117
p12,5,32,16,0.3,0.0005,0.0,0.6054054054054054,0.6091954022988506,0.5760869565217391,0.5921787709497207,0.6579008882655446
p12,1,32,16,0.3,0.0005,0.0001,0.5967741935483871,0.6307692307692307,0.44565217391304346,0.5222929936305732,0.600254394079556
p12,2,32,16,0.3,0.0005,0.0001,0.5913978494623656,0.6024096385542169,0.5376344086021505,0.5681818181818182,0.6112845415654988
p12,3,32,16,0.3,0.0005,0.0001,0.6324324324324324,0.6276595744680851,0.6413043478260869,0.6344086021505376,0.6547452080411409
p12,4,32,16,0.3,0.0005,0.0001,0.5837837837837838,0.6086956521739131,0.45652173913043476,0.5217391304347826,0.6561477325853203
p12,5,32,16,0.3,0.0005,0.0001,0.5621621621621622,0.5632183908045977,0.532608695652174,0.547486033519553,0.6442262739597944
p12,1,32,16,0.4,0.001,0.0,0.6129032258064516,0.6428571428571429,0.4891304347826087,0.5555555555555556,0.5927382053654024
p12,2,32,16,0.4,0.001,0.0,0.5752688172043011,0.57,0.6129032258064516,0.5906735751295337,0.6056191467221645
p12,3,32,16,0.4,0.001,0.0,0.6216216216216216,0.6122448979591837,0.6521739130434783,0.631578947368421,0.663160355306218
p12,4,32,16,0.4,0.001,0.0,0.6108108108108108,0.6388888888888888,0.5,0.5609756097560976,0.6224871435250117
p12,5,32,16,0.4,0.001,0.0,0.6216216216216216,0.6341463414634146,0.5652173913043478,0.5977011494252874,0.6654978962131837
p12,1,32,16,0.4,0.001,0.0001,0.5645161290322581,0.5647058823529412,0.5217391304347826,0.5423728813559322,0.5655642923219242
p12,2,32,16,0.4,0.001,0.0001,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6081627933865187
p12,3,32,16,0.4,0.001,0.0001,0.6,0.5865384615384616,0.6630434782608695,0.6224489795918368,0.6427068723702665
p12,4,32,16,0.4,0.001,0.0001,0.6162162162162163,0.647887323943662,0.5,0.5644171779141104,0.6306685366993923
p12,5,32,16,0.4,0.001,0.0001,0.5945945945945946,0.5955056179775281,0.5760869565217391,0.585635359116022,0.6591865357643758
p12,1,32,16,0.4,0.0005,0.0,0.5967741935483871,0.6049382716049383,0.532608695652174,0.5664739884393064,0.584990749306198
p12,2,32,16,0.4,0.0005,0.0,0.6182795698924731,0.6309523809523809,0.5698924731182796,0.5988700564971752,0.6209966470112152
p12,3,32,16,0.4,0.0005,0.0,0.6054054054054054,0.6,0.6195652173913043,0.6096256684491979,0.6442262739597944
p12,4,32,16,0.4,0.0005,0.0,0.5945945945945946,0.6349206349206349,0.43478260869565216,0.5161290322580645,0.6526414212248715
p12,5,32,16,0.4,0.0005,0.0,0.6216216216216216,0.6222222222222222,0.6086956521739131,0.6153846153846154,0.644460028050491
p12,1,32,16,0.4,0.0005,0.0001,0.6075268817204301,0.6172839506172839,0.5434782608695652,0.5780346820809249,0.6051110083256245
p12,2,32,16,0.4,0.0005,0.0001,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6222684703433923
p12,3,32,16,0.4,0.0005,0.0001,0.6270270270270271,0.6210526315789474,0.6413043478260869,0.6310160427807486,0.643641888733053
p12,4,32,16,0.4,0.0005,0.0001,0.5027027027027027,0.5,1.0,0.6666666666666666,0.5862552594670407
p12,5,32,16,0.4,0.0005,0.0001,0.5621621621621622,0.5591397849462365,0.5652173913043478,0.5621621621621622,0.6197989714820009
p12,1,32,16,0.5,0.001,0.0,0.5913978494623656,0.5975609756097561,0.532608695652174,0.5632183908045977,0.5883441258094357
p12,2,32,16,0.5,0.001,0.0,0.5967741935483871,0.5978260869565217,0.5913978494623656,0.5945945945945946,0.6098970979303966
p12,3,32,16,0.5,0.001,0.0,0.6270270270270271,0.6236559139784946,0.6304347826086957,0.6270270270270271,0.6546283309957924
p12,4,32,16,0.5,0.001,0.0,0.5837837837837838,0.5925925925925926,0.5217391304347826,0.5549132947976878,0.6217858812529219
p12,5,32,16,0.5,0.001,0.0,0.6,0.59375,0.6195652173913043,0.6063829787234043,0.6510051425899954
p12,1,32,16,0.5,0.001,0.0001,0.6129032258064516,0.6282051282051282,0.532608695652174,0.5764705882352941,0.59736355226642
p12,2,32,16,0.5,0.001,0.0001,0.6182795698924731,0.6375,0.5483870967741935,0.5895953757225434,0.6104751994450225
p12,3,32,16,0.5,0.001,0.0001,0.6270270270270271,0.6236559139784946,0.6304347826086957,0.6270270270270271,0.6577840112201964
p12,4,32,16,0.5,0.001,0.0001,0.5945945945945946,0.6307692307692307,0.44565217391304346,0.5222929936305732,0.6319541841982234
p12,5,32,16,0.5,0.001,0.0001,0.6162162162162163,0.6019417475728155,0.6739130434782609,0.6358974358974359,0.6742636746143058
p12,1,32,16,0.5,0.0005,0.0,0.6021505376344086,0.6153846153846154,0.5217391304347826,0.5647058823529412,0.6070767807585569
p12,2,32,16,0.5,0.0005,0.0,0.5698924731182796,0.5656565656565656,0.6021505376344086,0.5833333333333334,0.602381778240259
p12,3,32,16,0.5,0.0005,0.0,0.6432432432432432,0.6413043478260869,0.6413043478260869,0.6413043478260869,0.6404862085086489
p12,4,32,16,0.5,0.0005,0.0,0.6,0.6285714285714286,0.4782608695652174,0.5432098765432098,0.6199158485273492
p12,5,32,16,0.5,0.0005,0.0,0.6,0.59,0.6413043478260869,0.6145833333333334,0.6463300607760637
p12,1,32,16,0.5,0.0005,0.0001,0.5698924731182796,0.5714285714285714,0.5217391304347826,0.5454545454545454,0.579209065679926
p12,2,32,16,0.5,0.0005,0.0001,0.6344086021505376,0.6436781609195402,0.6021505376344086,0.6222222222222222,0.6178748988322349
p12,3,32,16,0.5,0.0005,0.0001,0.6378378378378379,0.6436781609195402,0.6086956521739131,0.6256983240223464,0.6443431510051425
p12,4,32,16,0.5,0.0005,0.0001,0.5621621621621622,0.569620253164557,0.4891304347826087,0.5263157894736842,0.6117344553529687
p12,5,32,16,0.5,0.0005,0.0001,0.6054054054054054,0.611764705882353,0.5652173913043478,0.5875706214689266,0.6594202898550725
p12,1,32,32,0.2,0.001,0.0,0.5645161290322581,0.5617977528089888,0.5434782608695652,0.5524861878453039,0.5882284921369103
p12,2,32,32,0.2,0.001,0.0,0.5860215053763441,0.5888888888888889,0.5698924731182796,0.5792349726775956,0.6049254249046133
p12,3,32,32,0.2,0.001,0.0,0.6270270270270271,0.6185567010309279,0.6521739130434783,0.6349206349206349,0.6526414212248716
p12,4,32,32,0.2,0.001,0.0,0.5675675675675675,0.5681818181818182,0.5434782608695652,0.5555555555555556,0.6409537166900421
p12,5,32,32,0.2,0.001,0.0,0.6,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.6443431510051426
p12,1,32,32,0.2,0.001,0.0001,0.6021505376344086,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.6115864939870491
p12,2,32,32,0.2,0.001,0.0001,0.5591397849462365,0.5617977528089888,0.5376344086021505,0.5494505494505495,0.5956758006705978
p12,3,32,32,0.2,0.001,0.0001,0.6432432432432432,0.6413043478260869,0.6413043478260869,0.6413043478260869,0.6554464703132306
p12,4,32,32,0.2,0.001,0.0001,0.5837837837837838,0.6056338028169014,0.4673913043478261,0.5276073619631901,0.6605890603085554
p12,5,32,32,0.2,0.001,0.0001,0.6108108108108108,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6677185600748012
p12,1,32,32,0.2,0.0005,0.0,0.6075268817204301,0.6172839506172839,0.5434782608695652,0.5780346820809249,0.5940101757631823
p12,2,32,32,0.2,0.0005,0.0,0.5376344086021505,0.5368421052631579,0.5483870967741935,0.5425531914893617,0.6057347670250895
p12,3,32,32,0.2,0.0005,0.0,0.6162162162162163,0.6105263157894737,0.6304347826086957,0.6203208556149733,0.6453950444132773
p12,4,32,32,0.2,0.0005,0.0,0.5567567567567567,0.5714285714285714,0.43478260869565216,0.49382716049382713,0.6550958391771856
p12,5,32,32,0.2,0.0005,0.0,0.6270270270270271,0.6385542168674698,0.5760869565217391,0.6057142857142858,0.6706404862085087
p12,1,32,32,0.2,0.0005,0.0001,0.6021505376344086,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.5945883441258094
p12,2,32,32,0.2,0.0005,0.0001,0.5860215053763441,0.5851063829787234,0.5913978494623656,0.5882352941176471,0.6326742976066597
p12,3,32,32,0.2,0.0005,0.0001,0.6270270270270271,0.6161616161616161,0.6630434782608695,0.6387434554973822,0.6626928471248247
p12,4,32,32,0.2,0.0005,0.0001,0.6,0.6551724137931034,0.41304347826086957,0.5066666666666667,0.6736792893875643
p12,5,32,32,0.2,0.0005,0.0001,0.6108108108108108,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.6652641421224872
p12,1,32,32,0.3,0.001,0.0,0.5806451612903226,0.5813953488372093,0.5434782608695652,0.5617977528089888,0.5841813135985199
p12,2,32,32,0.3,0.001,0.0,0.6236559139784946,0.6292134831460674,0.6021505376344086,0.6153846153846154,0.6137125679269281
p12,3,32,32,0.3,0.001,0.0,0.6216216216216216,0.6222222222222222,0.6086956521739131,0.6153846153846154,0.6484338475923328
p12,4,32,32,0.3,0.001,0.0,0.5837837837837838,0.5903614457831325,0.532608695652174,0.56,0.6152407667134174
p12,5,32,32,0.3,0.001,0.0,0.5621621621621622,0.5555555555555556,0.5978260869565217,0.5759162303664922,0.6407199625993454
p12,1,32,32,0.3,0.001,0.0001,0.5806451612903226,0.5777777777777777,0.5652173913043478,0.5714285714285714,0.5794403330249769
p12,2,32,32,0.3,0.001,0.0001,0.6075268817204301,0.6162790697674418,0.5698924731182796,0.5921787709497207,0.6156781130766561
p12,3,32,32,0.3,0.001,0.0001,0.6324324324324324,0.6176470588235294,0.6847826086956522,0.6494845360824743,0.6643291257597008
p12,4,32,32,0.3,0.001,0.0001,0.6108108108108108,0.65625,0.45652173913043476,0.5384615384615384,0.6525245441795231
p12,5,32,32,0.3,0.001,0.0001,0.6108108108108108,0.6041666666666666,0.6304347826086957,0.6170212765957447,0.6417718560074801
p12,1,32,32,0.3,0.0005,0.0,0.5161290322580645,0.5068493150684932,0.8043478260869565,0.6218487394957983,0.5558510638297872
p12,2,32,32,0.3,0.0005,0.0,0.6236559139784946,0.632183908045977,0.5913978494623656,0.6111111111111112,0.6122095039889004
p12,3,32,32,0.3,0.0005,0.0,0.6162162162162163,0.5945945945945946,0.717391304347826,0.6502463054187192,0.641654978962132
p12,4,32,32,0.3,0.0005,0.0,0.6,0.6730769230769231,0.3804347826086957,0.4861111111111111,0.6442262739597944
p12,5,32,32,0.3,0.0005,0.0,0.5297297297297298,0.5149700598802395,0.9347826086956522,0.6640926640926641,0.5686068256194484
p12,1,32,32,0.3,0.0005,0.0001,0.5806451612903226,0.5853658536585366,0.5217391304347826,0.5517241379310345,0.59077243293247
p12,2,32,32,0.3,0.0005,0.0001,0.6075268817204301,0.6136363636363636,0.5806451612903226,0.5966850828729282,0.6157937333795814
p12,3,32,32,0.3,0.0005,0.0001,0.6108108108108108,0.6063829787234043,0.6195652173913043,0.6129032258064516,0.6247078073866292
p12,4,32,32,0.3,0.0005,0.0001,0.5783783783783784,0.5454545454545454,0.9130434782608695,0.6829268292682927,0.636161757830762
p12,5,32,32,0.3,0.0005,0.0001,0.5675675675675675,0.5638297872340425,0.5760869565217391,0.5698924731182796,0.6697054698457223
p12,1,32,32,0.4,0.001,0.0,0.5913978494623656,0.5869565217391305,0.5869565217391305,0.5869565217391305,0.5780527289546717
p12,2,32,32,0.4,0.001,0.0,0.5967741935483871,0.6,0.5806451612903226,0.5901639344262295,0.6134813273210775
p12,3,32,32,0.4,0.001,0.0,0.6162162162162163,0.6039603960396039,0.6630434782608695,0.6321243523316062,0.6423562412342216
p12,4,32,32,0.4,0.001,0.0,0.6378378378378379,0.6506024096385542,0.5869565217391305,0.6171428571428571,0.6704067321178121
p12,5,32,32,0.4,0.001,0.0,0.6162162162162163,0.6179775280898876,0.5978260869565217,0.6077348066298343,0.6563814866760169
p12,1,32,32,0.4,0.001,0.0001,0.5645161290322581,0.5591397849462365,0.5652173913043478,0.5621621621621622,0.5787465309898244
p12,2,32,32,0.4,0.001,0.0001,0.5967741935483871,0.5978260869565217,0.5913978494623656,0.5945945945945946,0.6258526997340734
p12,3,32,32,0.4,0.001,0.0001,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6397849462365591
p12,4,32,32,0.4,0.001,0.0001,0.5675675675675675,0.573170731707317,0.5108695652173914,0.5402298850574713,0.6091631603553064
p12,5,32,32,0.4,0.001,0.0001,0.6270270270270271,0.6352941176470588,0.5869565217391305,0.6101694915254238,0.6830294530154277
p12,1,32,32,0.4,0.0005,0.0,0.5967741935483871,0.5955056179775281,0.5760869565217391,0.585635359116022,0.5923913043478262
p12,2,32,32,0.4,0.0005,0.0,0.5967741935483871,0.5978260869565217,0.5913978494623656,0.5945945945945946,0.6159093536825067
p12,3,32,32,0.4,0.0005,0.0,0.6216216216216216,0.6145833333333334,0.6413043478260869,0.6276595744680851,0.6434081346423562
p12,4,32,32,0.4,0.0005,0.0,0.5891891891891892,0.6111111111111112,0.4782608695652174,0.5365853658536586,0.6317204301075269
p12,5,32,32,0.4,0.0005,0.0,0.6054054054054054,0.6091954022988506,0.5760869565217391,0.5921787709497207,0.6492519869097709
p12,1,32,32,0.4,0.0005,0.0001,0.5860215053763441,0.5806451612903226,0.5869565217391305,0.5837837837837838,0.59077243293247
p12,2,32,32,0.4,0.0005,0.0001,0.6182795698924731,0.6195652173913043,0.6129032258064516,0.6162162162162163,0.6404208579026478
p12,3,32,32,0.4,0.0005,0.0001,0.6270270270270271,0.6210526315789474,0.6413043478260869,0.6310160427807486,0.6379149135109864
p12,4,32,32,0.4,0.0005,0.0001,0.6108108108108108,0.6612903225806451,0.44565217391304346,0.5324675324675324,0.6434081346423564
p12,5,32,32,0.4,0.0005,0.0001,0.5513513513513514,0.5290322580645161,0.8913043478260869,0.6639676113360324,0.687470780738663
p12,1,32,32,0.5,0.001,0.0,0.5913978494623656,0.6142857142857143,0.4673913043478261,0.5308641975308642,0.5904255319148936
p12,2,32,32,0.5,0.001,0.0,0.5913978494623656,0.5894736842105263,0.6021505376344086,0.5957446808510638,0.6164874551971327
p12,3,32,32,0.5,0.001,0.0,0.6216216216216216,0.6195652173913043,0.6195652173913043,0.6195652173913043,0.6557971014492754
p12,4,32,32,0.5,0.001,0.0,0.6162162162162163,0.6329113924050633,0.5434782608695652,0.5847953216374269,0.6555633473585788
p12,5,32,32,0.5,0.001,0.0,0.6162162162162163,0.6082474226804123,0.6413043478260869,0.6243386243386243,0.6626928471248246
p12,1,32,32,0.5,0.001,0.0001,0.6021505376344086,0.6097560975609756,0.5434782608695652,0.5747126436781609,0.6044172062904718
p12,2,32,32,0.5,0.001,0.0001,0.6075268817204301,0.6136363636363636,0.5806451612903226,0.5966850828729282,0.6088565152040698
p12,3,32,32,0.5,0.001,0.0001,0.6432432432432432,0.6354166666666666,0.6630434782608695,0.648936170212766,0.6671341748480599
p12,4,32,32,0.5,0.001,0.0001,0.5783783783783784,0.6060606060606061,0.43478260869565216,0.5063291139240507,0.6140719962599346
p12,5,32,32,0.5,0.001,0.0001,0.5783783783783784,0.5813953488372093,0.5434782608695652,0.5617977528089888,0.6429406264609632
p12,1,32,32,0.5,0.0005,0.0,0.5913978494623656,0.6025641025641025,0.5108695652173914,0.5529411764705883,0.5807123034227567
p12,2,32,32,0.5,0.0005,0.0,0.5806451612903226,0.5862068965517241,0.5483870967741935,0.5666666666666667,0.6102439588391722
p12,3,32,32,0.5,0.0005,0.0,0.6216216216216216,0.6145833333333334,0.6413043478260869,0.6276595744680851,0.6569658719027583
p12,4,32,32,0.5,0.0005,0.0,0.5891891891891892,0.6142857142857143,0.4673913043478261,0.5308641975308642,0.6040205703599812
p12,5,32,32,0.5,0.0005,0.0,0.6270270270270271,0.6263736263736264,0.6195652173913043,0.6229508196721312,0.6654978962131837
p12,1,32,32,0.5,0.0005,0.0001,0.6075268817204301,0.6144578313253012,0.5543478260869565,0.5828571428571429,0.6118177613321
p12,2,32,32,0.5,0.0005,0.0001,0.5806451612903226,0.5824175824175825,0.5698924731182796,0.5760869565217391,0.6036536015724361
p12,3,32,32,0.5,0.0005,0.0001,0.6108108108108108,0.5980392156862745,0.6630434782608695,0.6288659793814433,0.6456287985039739
p12,4,32,32,0.5,0.0005,0.0001,0.5891891891891892,0.5952380952380952,0.5434782608695652,0.5681818181818182,0.6593034128097243
p12,5,32,32,0.5,0.0005,0.0001,0.6,0.5978260869565217,0.5978260869565217,0.5978260869565217,0.6624590930341281
p12,1,32,64,0.2,0.001,0.0,0.5806451612903226,0.5945945945945946,0.4782608695652174,0.5301204819277109,0.5881128584643849
p12,2,32,64,0.2,0.001,0.0,0.5806451612903226,0.5842696629213483,0.5591397849462365,0.5714285714285714,0.6187998612556366
p12,3,32,64,0.2,0.001,0.0,0.6216216216216216,0.6122448979591837,0.6521739130434783,0.631578947368421,0.6532258064516129
p12,4,32,64,0.2,0.001,0.0,0.5945945945945946,0.6164383561643836,0.4891304347826087,0.5454545454545454,0.6351098644226274
p12,5,32,64,0.2,0.001,0.0,0.6378378378378379,0.6288659793814433,0.6630434782608695,0.6455026455026455,0.7033660589060308
p12,1,32,64,0.2,0.001,0.0001,0.6129032258064516,0.6219512195121951,0.5543478260869565,0.5862068965517241,0.6041859389454209
p12,2,32,64,0.2,0.001,0.0001,0.6075268817204301,0.6086956521739131,0.6021505376344086,0.6054054054054054,0.6312868539715574
p12,3,32,64,0.2,0.001,0.0001,0.6216216216216216,0.61,0.6630434782608695,0.6354166666666666,0.6546283309957923
p12,4,32,64,0.2,0.001,0.0001,0.572972972972973,0.5942028985507246,0.44565217391304346,0.5093167701863354,0.6222533894343151
p12,5,32,64,0.2,0.001,0.0001,0.6054054054054054,0.6021505376344086,0.6086956521739131,0.6054054054054054,0.6683029453015428
p12,1,32,64,0.2,0.0005,0.0,0.5591397849462365,0.5609756097560976,0.5,0.5287356321839081,0.6003700277520814
p12,2,32,64,0.2,0.0005,0.0,0.6290322580645161,0.6395348837209303,0.5913978494623656,0.6145251396648045,0.6293213088218291
p12,3,32,64,0.2,0.0005,0.0,0.6108108108108108,0.6190476190476191,0.5652173913043478,0.5909090909090909,0.6402524544179524
p12,4,32,64,0.2,0.0005,0.0,0.5783783783783784,0.5875,0.5108695652173914,0.5465116279069767,0.6307854137447405
p12,5,32,64,0.2,0.0005,0.0,0.6162162162162163,0.6129032258064516,0.6195652173913043,0.6162162162162163,0.6608228143992521
p12,1,32,64,0.2,0.0005,0.0001,0.6021505376344086,0.6125,0.532608695652174,0.5697674418604651,0.5922756706753006
p12,2,32,64,0.2,0.0005,0.0001,0.5913978494623656,0.5934065934065934,0.5806451612903226,0.5869565217391305,0.6282807260955023
p12,3,32,64,0.2,0.0005,0.0001,0.6432432432432432,0.6382978723404256,0.6521739130434783,0.6451612903225806,0.6735624123422159
p12,4,32,64,0.2,0.0005,0.0001,0.5945945945945946,0.6103896103896104,0.5108695652173914,0.5562130177514792,0.6415381019167836
p12,5,32,64,0.2,0.0005,0.0001,0.4756756756756757,0.47191011235955055,0.45652173913043476,0.46408839779005523,0.5144927536231884
p12,1,32,64,0.3,0.001,0.0,0.5967741935483871,0.6103896103896104,0.5108695652173914,0.5562130177514792,0.5920444033302498
p12,2,32,64,0.3,0.001,0.0,0.6290322580645161,0.6395348837209303,0.5913978494623656,0.6145251396648045,0.6196092033761129
p12,3,32,64,0.3,0.001,0.0,0.6324324324324324,0.6276595744680851,0.6413043478260869,0.6344086021505376,0.6425899953249181
p12,4,32,64,0.3,0.001,0.0,0.6216216216216216,0.6486486486486487,0.5217391304347826,0.5783132530120482,0.6367461430575034
p12,5,32,64,0.3,0.001,0.0,0.6486486486486487,0.6708860759493671,0.5760869565217391,0.6198830409356725,0.6794062646096306
p12,1,32,64,0.3,0.001,0.0001,0.6021505376344086,0.6071428571428571,0.5543478260869565,0.5795454545454546,0.5958603145235892
p12,2,32,64,0.3,0.001,0.0001,0.6021505376344086,0.6301369863013698,0.4946236559139785,0.5542168674698795,0.6152156318649555
p12,3,32,64,0.3,0.001,0.0001,0.6324324324324324,0.6363636363636364,0.6086956521739131,0.6222222222222222,0.6614071996259935
p12,4,32,64,0.3,0.001,0.0001,0.5891891891891892,0.5952380952380952,0.5434782608695652,0.5681818181818182,0.6307854137447406
p12,5,32,64,0.3,0.001,0.0001,0.6378378378378379,0.6436781609195402,0.6086956521739131,0.6256983240223464,0.6611734455352969
p12,1,32,64,0.3,0.0005,0.0,0.5591397849462365,0.5531914893617021,0.5652173913043478,0.5591397849462365,0.5637141535615171
p12,2,32,64,0.3,0.0005,0.0,0.5860215053763441,0.5851063829787234,0.5913978494623656,0.5882352941176471,0.6221528500404672
p12,3,32,64,0.3,0.0005,0.0,0.6378378378378379,0.6190476190476191,0.7065217391304348,0.6598984771573604,0.6552127162225339
p12,4,32,64,0.3,0.0005,0.0,0.5891891891891892,0.625,0.43478260869565216,0.5128205128205128,0.6526414212248715
p12,5,32,64,0.3,0.0005,0.0,0.5405405405405406,0.5225806451612903,0.8804347826086957,0.6558704453441295,0.6110331930808789
p12,1,32,64,0.3,0.0005,0.0001,0.5591397849462365,0.5581395348837209,0.5217391304347826,0.5393258426966292,0.5789777983348752
p12,2,32,64,0.3,0.0005,0.0001,0.5860215053763441,0.5909090909090909,0.5591397849462365,0.574585635359116,0.6005318533934559
p12,3,32,64,0.3,0.0005,0.0001,0.6432432432432432,0.6354166666666666,0.6630434782608695,0.648936170212766,0.6661991584852736
p12,4,32,64,0.3,0.0005,0.0001,0.5945945945945946,0.6133333333333333,0.5,0.5508982035928144,0.652875175315568
p12,5,32,64,0.3,0.0005,0.0001,0.5837837837837838,0.5806451612903226,0.5869565217391305,0.5837837837837838,0.6264609630668536
p12,1,32,64,0.4,0.001,0.0,0.6182795698924731,0.6363636363636364,0.532608695652174,0.5798816568047337,0.6034921369102684
p12,2,32,64,0.4,0.001,0.0,0.5860215053763441,0.5888888888888889,0.5698924731182796,0.5792349726775956,0.616718695802983
p12,3,32,64,0.4,0.001,0.0,0.6324324324324324,0.6333333333333333,0.6195652173913043,0.6263736263736264,0.6478494623655915
p12,4,32,64,0.4,0.001,0.0,0.6,0.6071428571428571,0.5543478260869565,0.5795454545454546,0.6518232819074334
p12,5,32,64,0.4,0.001,0.0,0.6324324324324324,0.6428571428571429,0.5869565217391305,0.6136363636363636,0.6801075268817204
p12,1,32,64,0.4,0.001,0.0001,0.6075268817204301,0.6043956043956044,0.5978260869565217,0.6010928961748634,0.5922756706753006
p12,2,32,64,0.4,0.001,0.0001,0.5967741935483871,0.59375,0.6129032258064516,0.6031746031746031,0.6236559139784947
p12,3,32,64,0.4,0.001,0.0001,0.6432432432432432,0.63,0.6847826086956522,0.65625,0.65684899485741
p12,4,32,64,0.4,0.001,0.0001,0.5567567567567567,0.5714285714285714,0.43478260869565216,0.49382716049382713,0.6250584385226742
p12,5,32,64,0.4,0.001,0.0001,0.6216216216216216,0.6341463414634146,0.5652173913043478,0.5977011494252874,0.6726273959794296
p12,1,32,64,0.4,0.0005,0.0,0.5913978494623656,0.5952380952380952,0.5434782608695652,0.5681818181818182,0.6052266419981498
p12,2,32,64,0.4,0.0005,0.0,0.6075268817204301,0.6041666666666666,0.6236559139784946,0.6137566137566137,0.6394958954792462
p12,3,32,64,0.4,0.0005,0.0,0.6,0.5918367346938775,0.6304347826086957,0.6105263157894737,0.6515895278167368
p12,4,32,64,0.4,0.0005,0.0,0.5945945945945946,0.6491228070175439,0.40217391304347827,0.4966442953020134,0.6380317905563347
p12,5,32,64,0.4,0.0005,0.0,0.6054054054054054,0.611764705882353,0.5652173913043478,0.5875706214689266,0.6430575035063113
p12,1,32,64,0.4,0.0005,0.0001,0.6129032258064516,0.6282051282051282,0.532608695652174,0.5764705882352941,0.5896160962072156
p12,2,32,64,0.4,0.0005,0.0001,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6267776621574749
p12,3,32,64,0.4,0.0005,0.0001,0.6216216216216216,0.6122448979591837,0.6521739130434783,0.631578947368421,0.64247311827957
p12,4,32,64,0.4,0.0005,0.0001,0.5567567567567567,0.7777777777777778,0.15217391304347827,0.2545454545454545,0.6144226273959794
p12,5,32,64,0.4,0.0005,0.0001,0.6108108108108108,0.6162790697674418,0.5760869565217391,0.5955056179775281,0.6706404862085087
p12,1,32,64,0.5,0.001,0.0,0.5967741935483871,0.6024096385542169,0.5434782608695652,0.5714285714285714,0.593894542090657
