Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std,AUROC Mean,AUROC Std
p11,0.5672250859106528,0.04098915103959036,0.5710225936012943,0.02574803747890588,0.8755415793151642,0.14778767307012997,0.6866994426777608,0.05022829649681467,0.5872056088159642,0.06477404689537064
p12,0.5589314194577353,0.012825342883313332,0.5600142208032978,0.012007818509259008,0.821569416498994,0.10627613464621041,0.6633157592806403,0.027730161537304662,0.5538217086761713,0.07832405417264228
p17,0.5616666666666666,0.06726812023536854,0.5638994991936169,0.053537706020550996,0.8637362637362639,0.063887656499994,0.6797143687466268,0.0357280896647592,0.6233183483183483,0.03592464886189043
p18,0.6322152341020266,0.0755515663013468,0.6650659615169368,0.0535809987496446,0.8737815126050421,0.0791800005991431,0.7534123687986106,0.047937828548962814,0.6868089340999558,0.10805848599322465
p5,0.6606854838709677,0.06325795605014471,0.6835906931326963,0.045142012566508134,0.9014285714285716,0.09263710192499128,0.7753956009465097,0.04598873784137385,0.6434199134199134,0.12510762593664096
p7,0.6117241379310345,0.03687488173754076,0.6417391304347826,0.040450261807350375,0.7797385620915033,0.07320553215473548,0.7011754611754613,0.021268615148159715,0.6765627618568795,0.05028982492541463
p9,0.4956666666666666,0.037129652720044544,0.5185635123614663,0.018376158809135158,0.7846153846153847,0.18365132902020498,0.6187896987896988,0.07053897584684125,0.5559440559440559,0.17324460338234254
