,precision,recall,f1-score,support
disengaged,0.4827586206896552,0.34146341463414637,0.4,41.0
engaged,0.5909090909090909,0.7222222222222222,0.65,54.0
accuracy,0.5578947368421052,0.5578947368421052,0.5578947368421052,0.5578947368421052
macro avg,0.536833855799373,0.5318428184281843,0.525,95.0
weighted avg,0.5442336248143871,0.5578947368421052,0.5421052631578948,95.0
