,precision,recall,f1-score,support
disengaged,0.5,0.08333333333333333,0.14285714285714285,12.0
engaged,0.6944444444444444,0.9615384615384616,0.8064516129032258,26.0
accuracy,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.6842105263157895
macro avg,0.5972222222222222,0.5224358974358975,0.4746543778801843,38.0
weighted avg,0.6330409356725145,0.6842105263157895,0.5968954644676207,38.0
