Participant,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
p11,0.5803481012658228,0.01594195628513277,0.6018659526127881,0.018276402188089326,0.8159420289855073,0.15282813132132253,0.6868374817869732,0.04540545230224155
p12,0.5714692982456141,0.032010070324591425,0.5817016246251219,0.03306719183761274,0.8840670859538784,0.09472396280804354,0.6982683576753258,0.018335872818226014
p17,0.5415204678362573,0.06963731296656933,0.5240665766981556,0.35438758087004724,0.6,0.44158804331639234,0.49483500008237646,0.29370397528457115
p18,0.6808367071524966,0.04483499754488585,0.7025927722532137,0.04096276608658085,0.9138461538461538,0.05195583012544088,0.7931707501512401,0.0292771838010315
p5,0.6811594202898551,0.06045135403428833,0.711466325660699,0.016326377140886434,0.9294117647058824,0.12752637287458116,0.8028837876614061,0.057074110252933
p7,0.6134199134199134,0.10179605584605725,0.6284992784992786,0.07039921051638454,0.8910256410256411,0.15922746600479767,0.7322150316065124,0.086255792653666
p9,0.5862745098039215,0.07472163444197544,0.6127738927738927,0.04517407944037007,0.7155555555555555,0.10587670444063645,0.6588706945228685,0.06862073054900561
